user_id,user_sim_list
2539,2539 2539 5346 5346 3943 3943 5447 2893 5566 2553 2298 527 605 605 3507 2507 841 2793 2793 2793
2540,2540 445 4381 720 6267 4492 4492 901 3047 3047 7324 4184 809 732 4930 4930 4930 4930 4930 5065
2541,2541 2541 2541 2541 2541 1762 2279 4362 3066 3066 3597 3597 3597 3597 3597 2406 4364 1331 1331 6148
2542,2542 2542 6594 3892 2650 2650 4113 308 6295 5741 6033 6439 1230 1669 2958 2958 2958 7177 6647 2640
2543,2543 2543 3504 4947 3747 3993 3811 2566 709 709 709 5703 3392 3392 4378 5283 5283 4929 2600 6501
2544,2544 2544 2544 5664 4735 7102 6579 3018 5690 1983 1983 1983 1983 2795 6458 1193 1193 1193 1193 1845
2545,2545 3134 3134 6644 4390 4390 6517 6517 7454 4431 5473 5473 4461 710 710 710 710 710 1800 3095
2546,2546 5014 256 1162 1162 1162 5637 4996 300 3296 4750 3169 3169 2876 2876 6951 814 814 814 814
2547,2547 4781 436 1094 1094 5871 3475 3475 1456 1456 1456 1456 1456 1456 383 383 383 383 1931 1931
2548,2548 2548 3917 545 6956 7144 4699 3339 250 704 5538 3526 7371 1994 6784 1755 360 360 360 360
2549,2549 2549 2549 5573 2488 3280 2309 7200 5464 950 950 3021 2080 1671 4267 4923 5077 5287 6407 5484
2550,2550 6783 7337 3840 3840 2369 2369 2301 3174 3174 4006 6133 6133 4129 6264 6656 2610 5695 6525 4611
2551,2551 3151 1825 1825 2403 2403 2403 3342 3342 3342 4820 4820 7036 5867 5867 1480 4182 2446 2446 2446
2552,2552 2552 7174 2250 2250 4970 6830 2606 2606 1059 792 5994 2950 7090 707 2349 2349 5878 5878 4861
2553,2553 841 6440 2539 2539 605 605 2507 2793 2793 2793 2793 2793 2793 2793 2793 7389 3108 3943 3943
2554,2554 4736 4764 227 6294 3381 6971 6971 1938 1938 6438 5237 5237 5237 5516 5516 1123 6952 4928 4928
2555,2555 2555 72 72 1658 1658 1658 3268 3268 3268 1085 2116 3736 3736 3736 3736 3721 181 1494 1494
2556,2556 5357 2762 2762 4279 4279 5244 5244 7263 2003 7236 2135 2135 2912 1465 1465 3346 3346 3711 6773
2557,2557 4481 4481 48 1659 7161 2175 2945 2945 2945 1673 1673 1673 1673 1673 1673 1673 1673 1673 1673
2558,2558 3114 7120 3409 2328 2328 2328 4677 4197 4197 2741 2741 613 613 3337 4863 6975 7327 5168 1831
2559,2559 3468 3468 3468 3468 3468 6955 4746 5283 5283 3939 5524 1281 3392 3392 1507 1507 1507 7191 6432
2560,2560 7422 2786 4620 1507 1507 1507 7191 2052 2052 1104 322 322 3125 4746 2047 2047 2047 7329 6869
2561,2561 5629 5820 5795 218 5040 1034 1034 3665 2680 4932 1583 1800 3893 4209 2024 4703 2058 2058 710
2562,2562 2562 2562 4680 4961 4961 3797 3797 3797 5938 6382 6382 1318 2084 3455 5560 5560 6941 6941 6712
2563,2563 6514 9 9 9 2603 3949 3949 3949 1475 1259 3596 3596 3250 3250 6934 2410 2410 2410 2410
2564,2564 2564 6556 6556 7410 3158 4067 2417 4360 5756 49 49 49 6872 5780 570 570 3509 5343 5343
2565,2565 2565 2565 223 4257 2763 2471 2471 3539 2448 2448 2448 2448 2448 2448 2448 2448 4495 4495 3128
2566,2566 709 709 709 3811 6501 5360 4519 4519 4519 1041 4884 1951 3504 4947 604 604 604 2600 2732
2567,2567 2567 5320 7286 4067 1061 1061 1061 1061 4281 4281 3158 6408 3142 7410 2417 583 583 2360 6872
2568,2568 2568 2568 2568 679 679 2307 2307 2307 5852 6330 618 618 4133 4133 810 6057 6057 4840 4840
2569,2569 6884 4621 2119 2119 2119 2119 2119 4311 989 989 4614 4614 4051 2396 2396 3951 4984 112 112
2570,2570 1098 1098 5755 3401 6455 1182 1521 1521 1521 1521 1521 3490 2693 629 629 629 629 4806 4806
2571,2571 4342 4342 441 4331 4331 4331 78 7239 2404 2496 4262 1888 1888 4854 4854 1746 4635 4635 5829
2572,2572 2572 2572 5488 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 3170 3170 7327 613 613 982
2573,2573 2573 1735 4933 3407 5696 4890 2633 2633 2454 2454 2454 2454 4862 7083 3340 984 984 984 6309
2574,2574 2320 2320 2320 2320 2320 943 943 169 169 169 169 2858 3072 5885 6959 6109 6109 939 939
2575,2575 3535 1638 1638 6670 6771 2361 2361 2361 80 80 1301 3349 1 2193 140 140 2162 5323 5323
2576,2576 2576 2576 181 774 774 774 774 774 774 774 2122 2122 1494 1494 1494 72 72 2555 2555
2577,2577 722 722 336 3861 3861 3765 119 5950 2733 2733 4368 5620 4151 6086 2536 2536 1142 1142 1142
2578,2578 222 5016 4628 4659 487 1627 1444 1444 1444 1444 1444 1444 1444 1444 1444 2388 4679 4186 4388
2579,2579 2579 4212 2489 2489 3746 5826 5422 6615 3199 5742 71 4317 4690 2228 1534 6372 6372 6372 5533
2580,2580 4873 931 931 5948 1570 1570 1570 1570 1570 1570 1570 3035 6026 6026 1049 1292 5788 4069 5118
2581,2581 3070 1974 1974 1974 6457 2204 2412 2900 2096 2096 4171 4793 4200 1151 95 5265 1475 3949 3949
2582,2582 2582 2582 3210 3210 902 902 902 902 801 801 3363 450 3304 1697 1291 5985 1036 2689 444
2583,2583 6368 1095 1454 1454 1454 1454 1454 1454 1454 1454 1454 2943 5468 6096 4350 4692 4692 2092 2092
2584,2584 1380 1380 1380 2971 5246 5246 5697 110 110 3633 3633 3633 3633 3633 1307 1307 1307 6040 7122
2585,2585 2387 2387 5580 5942 4293 1603 1603 3992 1177 2749 4531 1394 1394 1394 5633 5214 5214 1631 313
2586,2586 6573 6573 6573 3234 3234 6885 5252 568 568 1896 113 5594 5978 5348 3626 3626 7451 5864 193
2587,2587 2587 7012 777 777 777 777 518 518 5851 4868 4145 574 574 574 574 574 574 574 574
2588,2588 3156 3397 3397 3969 4952 6183 3120 3120 2500 6052 203 203 203 203 2592 4341 5958 6595 2799
2589,2589 3901 3901 3901 5146 149 1123 5837 3716 2954 7108 7143 4449 4449 755 3622 3622 1084 1084 3361
2590,2590 5452 170 7119 3044 6568 226 4953 1411 1411 1411 1771 2213 811 811 3034 6434 3886 3886 3077
2591,2591 1410 7091 3223 369 4944 4944 6625 1673 1673 1673 1673 1673 1673 1673 1673 1673 1673 6567 6567
2592,2592 3156 4952 4330 3969 2743 2743 715 3397 3397 599 599 599 5964 4688 5644 4968 2458 2500 6495
2593,2593 2593 5730 3058 4110 4110 162 644 644 644 644 644 644 4272 975 6593 5551 61 61 537
2594,2594 2594 2723 132 132 3981 3676 2533 2533 6516 6516 6975 7175 2884 2884 2884 5168 1852 7327 7120
2595,2595 2037 1763 423 293 879 3380 2128 7079 4917 4917 115 115 115 164 3324 1118 1118 1118 1118
2596,2596 3316 6227 6992 7150 5359 303 3398 6790 7018 4927 4927 4927 1616 4194 7311 2466 6577 2867 2867
2597,2597 5612 859 33 33 6007 4313 5462 1247 1940 1940 7232 3754 1960 1960 1960 4805 4805 5770 5770
2598,2598 4629 2626 2626 2626 2626 2403 2403 2403 1836 2108 6894 334 4820 4820 3342 3342 3342 3163 7084
2599,2599 2599 6373 6373 6373 6802 1810 1976 1976 1976 1976 746 4446 4446 4446 4446 6067 6067 6803 1232
2600,2600 3811 4221 2566 6858 6501 3747 709 709 709 604 604 604 5360 4315 4315 4315 4315 4315 4519
2601,2601 2601 2601 2601 5648 3205 2015 2015 6258 5700 1732 1459 1459 2705 2705 6538 5504 5504 2780 2780
2602,2602 4086 6187 1381 5001 899 899 5164 5286 5286 6207 4231 6412 254 5347 1923 1923 3313 6572 344
2603,2603 9 9 9 6514 2563 3596 3596 1259 2410 2410 2410 2410 1475 5807 4478 3949 3949 3949 151
2604,2604 2604 5995 2340 2340 2340 536 536 536 536 1048 2179 2179 2179 2179 913 5 5 6721 6383
2605,2605 3834 3834 6390 6390 3459 5687 6545 6545 1714 1109 4920 3232 2976 6494 4773 4773 5477 5477 82
2606,2606 2606 5429 6830 3036 4336 1059 2485 7090 7174 4861 2552 2552 2499 7114 752 752 752 2349 2349
2607,2607 2607 1660 6428 6428 2641 2641 3176 3960 3960 3960 3960 3960 3960 269 269 7307 2166 123 123
2608,2608 2608 2608 816 816 816 1709 1709 3574 5520 3703 4860 697 6891 6891 5257 127 2195 3881 6961
2609,2609 932 4215 4215 4215 4783 2696 6499 4784 5192 5192 5192 5192 3641 3641 4543 4543 2263 6001 3350
2610,2610 124 124 5312 7337 6525 4821 4821 3174 3174 5695 2369 2369 6076 1939 1939 1939 6536 5354 5354
2611,2611 2611 2611 342 342 7142 3796 3796 4438 6988 5082 3488 1161 1161 1161 1161 5193 5193 58 58
2612,2612 2612 2612 2612 354 354 354 354 354 354 354 354 163 163 2934 2934 2934 2934 1369 1369
2613,2613 1167 1167 1167 1099 3651 3651 2474 5683 1246 1002 470 1541 2400 7165 7165 953 4187 4187 6082
2614,2614 2931 1040 1040 1040 1040 1040 1040 1040 1458 1458 1458 1458 1091 1091 1091 1091 1091 1091 4778
2615,2615 5680 1349 1349 2654 2654 2654 2654 2654 2654 2654 2654 6032 5362 6429 5859 1826 1826 6892 3128
2616,2616 2616 3168 4309 4309 5104 7083 2133 3491 4890 4184 5083 5083 4933 2454 2454 2454 2454 2573 2573
2617,2617 7439 2789 3387 3387 968 897 897 897 6098 2039 2040 2040 2040 680 680 5638 6894 7261 4838
2618,2618 1630 1630 1933 6777 6716 6716 6586 2906 1543 1543 1543 3046 3221 5195 5195 6345 1452 1452 1452
2619,2619 2619 1271 3894 5562 6384 3096 6947 4347 4347 7110 6692 6138 6138 6138 3588 7147 3076 7066 3998
2620,2620 6308 6483 7130 2986 1327 7052 5233 1750 1750 6650 6650 1719 5486 5486 5486 0 0 3691 7118
2621,2621 3577 3577 1080 5045 5045 5383 464 464 464 2214 6895 5037 6245 2715 2715 949 6172 1643 1643
2622,2622 3935 3935 3830 3300 1180 1180 1180 2004 1492 1492 1492 5413 6342 6342 2659 2659 6576 5236 7195
2623,2623 1706 1706 1706 1368 1368 1368 1368 1368 1368 2260 4972 6051 768 768 4117 4117 4117 2141 2141
2624,2624 2624 1158 1158 1794 1794 1794 1794 1794 1794 1794 3940 4271 7412 378 1679 1679 6310 6310 4851
2625,2625 2383 6856 2486 3355 3355 3355 3355 2728 1942 1942 1261 1261 3422 6905 996 996 1375 1375 1375
2626,2626 2626 2626 2626 4629 2598 1836 6098 2403 2403 2403 2108 1081 3151 6894 2551 632 4838 4838 3342
2627,2627 2627 2627 2884 2884 2884 6055 2723 2533 2533 5272 6421 7274 7175 1443 1443 3729 2594 2594 4826
2628,2628 2628 2628 2628 2628 2628 6694 1705 7420 1440 1440 1440 22 1556 4214 1497 1497 7351 5096 5650
2629,2629 2629 2629 2401 2401 5173 1270 1270 1982 1982 6540 7443 3180 3180 6560 3539 4762 2140 4700 3683
2630,2630 2630 515 515 515 6263 4878 4878 4878 1579 1579 1579 1579 1579 6602 6996 6996 1954 1954 1954
2631,2631 2631 2631 2631 7275 3869 3869 7453 281 3801 875 3367 3367 338 338 5975 165 4039 963 5835
2632,2632 3714 875 4627 12 12 1133 5727 2079 2079 2079 1003 7440 7189 1652 3338 3338 3338 3338 2779
2633,2633 2633 2454 2454 2454 2454 5137 5204 5204 7083 4862 2573 2573 5636 4890 3407 6309 6497 6497 2670
2634,2634 2634 2634 2634 2634 2634 4233 4233 1727 1727 1727 1727 1727 1646 1646 1646 1646 1646 1646 1343
2635,2635 2635 2635 2635 2635 6146 210 137 4459 7013 3860 173 1577 1577 1577 1577 1577 1577 1577 1577
2636,2636 2636 5492 7132 6471 1633 1633 1633 1633 1633 1633 1712 1712 3297 4867 5602 5602 3122 2901 2901
2637,2637 3874 3874 3874 6833 6158 1209 3555 3116 1363 6841 5867 5867 1004 2011 2011 2011 6584 5401 7304
2638,2638 2638 6898 6898 4965 5860 1311 1311 1311 1311 1311 55 3510 3510 1340 11 787 787 787 787
2639,2639 3008 903 7310 1906 1906 2174 2382 1035 3991 3991 4166 6518 6518 5408 1503 2951 5967 3959 3959
2640,2640 5999 4113 6439 5610 6295 1601 1601 2542 2542 6594 602 602 3892 6033 6647 1180 1180 1180 6761
2641,2641 2641 2607 2607 1660 6428 6428 7307 3960 3960 3960 3960 3960 3960 3176 6114 123 123 123 123
2642,2642 5098 6553 7148 2503 5255 5255 7294 4110 4110 5398 6611 4406 1012 1012 1012 1012 3929 3929 3929
2643,2643 1861 1861 1861 1861 648 648 648 648 1546 1546 1546 1546 4401 2531 2531 1769 2710 1600 1600
2644,2644 2453 2453 4020 4020 4020 4020 3113 4278 4770 456 4867 1515 1724 1316 6281 4384 2804 600 5508
2645,2645 2645 2645 5302 2223 4808 4808 4808 1692 1692 5603 3595 1793 1793 6826 3819 3819 5416 5416 7166
2646,2646 2646 3650 3650 3650 6375 581 581 5595 5595 5182 5078 6758 1240 7378 6860 749 749 749 749
2647,2647 6549 6062 6220 4377 7023 4256 2746 2746 2746 3517 3146 5716 2461 2461 2461 5958 7000 5911 203
2648,2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648
2649,2649 7365 6831 1804 3795 6363 6363 3307 3307 3307 3307 3307 309 5546 5009 538 538 3083 3083 6459
2650,2650 2650 2958 2958 2958 3892 2542 2542 1230 308 6594 4903 7135 6419 1669 6033 4479 5741 6647 1258
2651,2651 2651 1882 1882 1882 1882 1882 6756 4936 4936 4936 4936 4936 6924 3568 502 502 502 502 4597
2652,2652 1686 1686 1686 4981 4803 4812 1936 1936 4395 6705 382 382 382 5658 3793 486 7375 6913 3212
2653,2653 4864 3035 2100 6781 6060 6060 1326 1326 1326 461 461 1713 4873 5886 1292 1833 1833 1833 1833
2654,2654 2654 2654 2654 2654 2654 2654 2654 1349 1349 5362 2615 5859 6032 5680 3711 4971 6429 3346 3346
2655,2655 2655 2099 2099 5437 3524 6838 4066 4066 4066 5445 4015 5089 5089 5089 5089 5089 381 2493 2493
2656,2656 2656 2656 2656 2656 2656 2656 4829 7080 2169 4515 4515 4515 2299 2299 2299 2299 2299 2299 2299
2657,2657 4147 4147 4147 4147 4147 4147 4147 4147 739 5963 4025 4025 5575 5575 4768 5374 5374 3569 3569
2658,2658 2658 2658 2658 4527 3929 3929 3929 4203 5215 5215 4406 5058 61 61 2504 2504 318 5601 6593
2659,2659 2659 5413 5236 5769 2004 1921 1921 597 597 4095 4095 3038 3038 1358 1358 1358 357 140 140
2660,2660 2660 2660 5693 5693 6485 4205 2076 2076 2663 2663 2981 1519 1519 1290 1290 6130 6130 5783 54
2661,2661 2661 96 5971 4153 5706 3724 6149 7021 1718 2665 2665 2665 2665 2665 5372 5372 6189 773 1879
2662,2662 2662 1448 1448 1448 1448 849 849 729 2683 6226 6465 6465 6465 6465 1226 1226 5889 5889 7431
2663,2663 2663 6485 2660 2660 2660 5693 5693 4205 2076 2076 2981 1519 1519 1290 1290 6130 6130 5783 54
2664,2664 2664 2224 3233 6329 6069 6458 4735 2425 2425 2544 2544 2544 6015 1983 1983 1983 1983 5664 7350
2665,2665 2665 2665 2665 2665 4033 4033 180 1286 1286 1286 1286 1412 1412 418 418 418 4009 4009 2661
2666,2666 7302 738 738 738 3848 4763 4763 3290 3290 2991 2991 2991 2991 5030 2202 1054 168 6799 7019
2667,2667 6585 1183 1183 3655 3655 6457 1760 1760 6750 3995 4200 2900 1680 987 987 987 987 987 987
2668,2668 91 4152 4563 4563 4563 4837 4837 4417 6165 5832 5377 747 747 747 747 747 747 747 747
2669,2669 5606 5606 4489 702 702 702 2225 5626 1615 1615 1615 2685 4165 4165 4165 652 652 652 652
2670,2670 5636 5137 2242 399 399 4862 3407 6497 6497 2633 2633 3069 5204 5204 7334 6625 6110 6177 5978
2671,2671 3489 583 583 2132 2360 4281 4281 7286 1408 6408 1878 1878 1878 909 3142 2519 5993 5993 1061
2672,2672 2672 5728 5728 5728 7202 3740 5185 5185 3528 5726 146 282 2078 2811 2811 2811 4912 4912 7429
2673,2673 5909 5420 2506 7299 4844 4844 3673 5279 5279 2999 2111 5568 3001 3001 7262 2083 2083 7296 836
2674,2674 5880 5839 6433 4202 371 4080 6246 6371 6092 3228 3228 5558 1726 5860 4726 1164 6329 5802 5615
2675,2675 2293 6667 5144 3748 2676 344 4332 4332 4332 6537 3262 3690 3677 2844 7064 368 6240 640 3843
2676,2676 3262 368 3690 2675 5608 745 1548 3644 3644 6667 6537 5144 1572 1572 1572 1572 2293 3473 3748
2677,2677 2865 2865 2865 6045 6045 4484 6276 1317 1317 1317 1317 1317 1317 1317 1317 1317 1317 1317 1317
2678,2678 1212 5765 247 2771 6747 453 2300 1512 1512 1512 1512 1512 5433 3769 3769 596 3215 6231 6566
2679,2679 4704 5881 3772 3772 1407 1407 1407 1407 2756 2756 4754 4391 4391 3433 1269 1269 1269 556 556
2680,2680 3893 5795 754 307 4122 1034 1034 5040 5038 5262 1583 1800 218 4461 1439 2561 2024 1676 7010
2681,2681 6826 7113 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648 2648
2682,2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 2682 1975 1975
2683,2683 729 6226 6465 6465 6465 6465 1226 1226 7431 849 849 2426 1448 1448 1448 1448 6286 438 438
2684,2684 2684 7283 5281 5281 1429 4036 4036 4036 4036 4036 6358 2041 2041 2041 6305 2707 2707 2707 438
2685,2685 4165 4165 4165 2824 2824 5626 6909 938 938 938 6954 4489 2669 5606 5606 702 702 702 2225
2686,2686 2686 2686 2686 2686 2686 3860 3276 3276 3276 4111 1546 1546 1546 1546 2942 2635 2635 2635 2635
2687,2687 2687 2687 2687 2687 2687 5713 3452 6865 4694 4491 4491 4491 1051 4701 1031 1031 6283 231 5720
2688,2688 1597 1597 1597 1597 1597 5400 115 115 115 6941 6941 2864 125 125 125 1574 1574 1574 1574
2689,2689 801 801 1697 902 902 902 902 2975 2975 6810 6810 5985 4605 1036 2120 2120 2120 2120 2120
2690,2690 3973 4467 7028 7028 4484 2478 2478 2478 2865 2865 2865 5149 5149 5149 2677 6045 6045 1651 1651
2691,2691 6022 3604 3604 1066 4247 2709 4594 4935 4935 4935 1466 1466 1466 89 89 3808 4255 4535 1426
2692,2692 2692 1950 1950 1950 506 506 506 506 2720 2720 2720 2720 2720 2720 2720 669 669 669 2641
2693,2693 629 629 629 629 4806 4806 4806 1521 1521 1521 1521 1521 6825 1182 6455 852 852 852 3401
2694,2694 3476 1758 1758 4945 4945 4945 4945 3470 3470 6487 6879 6125 6125 3479 1685 1685 5589 5589 5772
2695,2695 2695 3761 3034 4953 3131 3131 1348 811 811 6005 2213 2367 797 4643 6914 6914 1116 848 6568
2696,2696 2263 4375 330 6664 2821 2609 5192 5192 5192 5192 2815 4653 3136 182 1474 1474 1474 1474 1474
2697,2697 6507 6978 2751 2457 6037 6739 6180 6180 6180 2246 4668 4668 4598 1862 3449 5152 3891 2501 6835
2698,2698 6820 606 6447 25 25 25 25 25 4940 4940 4940 3464 4486 4486 3139 2381 3322 5174 5174
2699,2699 2699 38 38 38 5064 6889 851 851 195 7221 6153 1322 1322 1322 297 3787 5513 133 133
2700,2700 2700 2700 1528 4589 3121 5611 197 197 3289 5154 6290 6290 6290 4400 3428 417 5840 3885 3885
2701,2701 6185 7455 5569 3737 5771 5060 6815 7342 3003 152 178 6323 1648 6482 1718 4907 4907 1879 5372
2702,2702 2849 574 574 574 574 574 574 574 574 574 574 574 574 574 574 574 574 574 574
2703,2703 2703 4523 4523 4523 918 918 5071 7415 60 2873 4004 44 44 1320 1320 1320 5540 5540 5845
2704,2704 4661 6209 6469 5373 7065 4121 1999 1999 1999 1999 1999 1999 5153 5153 5153 3930 5183 5183 5183
2705,2705 2705 1459 1459 498 1681 6030 6258 4761 6009 3806 3984 4702 2780 2780 2780 2780 2601 2601 2601
2706,2706 2706 2189 2189 2189 896 896 896 896 3708 6631 6631 6631 2421 2421 2421 5061 5599 1773 1773
2707,2707 2707 2707 6305 438 438 438 438 6286 2041 2041 2041 2426 1429 5281 5281 7431 1226 1226 6465
2708,2708 2708 6297 6297 6340 4393 265 1387 1387 1387 4041 1823 4125 1066 1898 1898 1898 4738 4255 89
2709,2709 2043 4318 1426 1426 1426 4935 4935 4935 6022 4594 103 103 89 89 6236 3808 6734 4678 2765
2710,2710 1600 1600 1600 4155 2531 2531 648 648 648 648 3276 3276 3276 3860 2686 2686 2686 2686 2686
2711,2711 2711 3896 5107 5763 3578 726 726 726 2078 3107 5453 3740 1423 1423 1423 1423 4445 4445 4445
2712,2712 2712 2712 2162 3349 1921 1921 1638 1638 6771 1301 4095 4095 389 389 3535 6140 140 140 1358
2713,2713 7428 1770 6558 3428 6290 6290 6290 4577 6396 3187 3187 197 197 7048 5154 3289 590 3543 6217
2714,2714 2714 2961 2961 6632 6351 6351 5989 4030 4030 5461 5461 799 799 799 6444 1138 1138 7100 472
2715,2715 2715 2947 1082 1082 183 490 490 965 464 464 464 6464 4213 3739 2962 5037 4979 6027 6038
2716,2716 4085 4085 785 1756 3774 3774 19 19 5124 3255 5736 4831 4190 5436 3411 7375 382 382 382
2717,2717 2717 2894 1112 5470 5470 5470 7230 2160 2160 2160 2160 3947 1296 481 2033 2033 2251 2251 2251
2718,2718 2718 2718 2718 1708 1708 1708 5234 5284 5284 662 662 662 5534 3274 2987 4721 2385 2385 2385
2719,2719 2719 2719 2719 2719 2455 2455 2455 2124 2124 2124 2124 2124 2124 2124 2124 992 992 6101 5642
2720,2720 2720 2720 2720 2720 2720 2720 1950 1950 1950 2692 2692 669 669 669 506 506 506 506 2852
2721,2721 2271 1525 1525 1525 1525 1960 1960 1960 2513 2513 2513 2513 2513 6007 6107 4805 4805 6132 6132
2722,2722 3500 3500 3500 3500 3500 3500 3500 7022 5674 5674 6882 5729 347 7227 1382 1382 5103 5709 5709
2723,2723 2533 2533 2594 2594 7175 2884 2884 2884 2627 2627 2627 132 132 3981 6516 6516 3676 6055 6421
2724,2724 5441 6126 6048 6048 456 6430 5492 4770 6281 4096 2636 2636 1633 1633 1633 1633 1633 1633 7330
2725,2725 3085 1240 3648 749 749 749 749 749 749 1431 6888 3610 7325 5112 5409 6860 5754 4782 4782
2726,2726 2788 1524 1524 1524 1524 1524 1524 1524 1524 1524 4693 1392 1392 7128 6437 2342 2342 2342 2342
2727,2727 2727 2727 2727 2956 5217 5217 1362 5270 264 6374 1573 1573 1573 1573 2969 3863 3863 5235 5235
2728,2728 2486 2625 6967 6856 996 996 626 626 4883 2383 1942 1942 6612 6905 6849 1148 3422 3355 3355
2729,2729 2729 4199 5425 1666 3751 1873 433 7215 4403 5997 2810 2810 1690 1690 6094 6877 4876 3803 1047
2730,2730 3297 3323 4358 3122 2845 43 43 2636 2636 5602 5602 1894 1894 1894 1894 1894 1299 1299 1299
2731,2731 3813 4538 1860 6778 3231 3231 7134 5980 426 426 426 5665 3692 2420 4898 7413 6809 924 924
2732,2732 2933 4516 4516 6501 5360 604 604 604 1096 1096 1096 1096 1041 7182 709 709 709 4884 4519
2733,2733 2733 4303 5620 119 4923 3765 1142 1142 1142 4368 1367 3707 1671 2577 3861 3861 6531 6531 5596
2734,2734 4412 3613 2940 6387 6387 2425 2425 5273 4600 6690 4169 892 6069 1846 6015 1502 1734 2782 3310
2735,2735 5735 6905 3422 7395 1942 1942 4722 3709 6856 3012 3012 1543 1543 1543 1452 1452 1452 2486 996
2736,2736 2074 4162 1698 3462 3462 7331 1738 1719 7100 3078 3471 1750 1750 4063 4072 579 174 174 3024
2737,2737 142 142 4229 3809 772 6821 5291 5291 3060 6137 6137 365 2125 2125 2125 1096 1096 1096 1096
2738,2738 5858 5500 4022 7323 6064 616 616 616 616 616 6042 6042 3216 3216 3216 7181 6714 3064 4156
2739,2739 2739 1134 1134 1134 1134 1134 4081 5200 5200 5200 1745 7041 1945 6939 3793 4473 4666 209 64
2740,2740 2740 1166 1166 2153 2153 2153 2153 2153 2153 2153 6358 4036 4036 4036 4036 4036 5426 474 474
2741,2741 2741 4677 2558 3114 3337 3409 2328 2328 2328 6473 7120 5168 4198 2984 1831 7327 6506 2319 2319
2742,2742 1037 4785 4785 5297 6760 6760 7010 1242 310 310 310 310 3147 3147 497 497 4719 4719 6735
2743,2743 2743 2458 5644 6811 4968 2592 4952 1027 5964 6239 3156 2172 4330 7260 599 599 599 5480 5480
2744,2744 1721 5810 5810 2483 4503 1868 1584 1584 1584 1584 1584 1584 1584 1584 1584 1584 5822 1442 1442
2745,2745 1503 6446 432 6481 5408 2061 5338 5338 5338 5338 5338 1228 1906 1906 7408 2382 1035 5020 4094
2746,2746 2746 2746 3146 203 203 203 203 2348 2348 5716 6220 3120 3120 2647 4377 4256 3517 4341 6549
2747,2747 2747 2057 2819 5122 359 4626 623 623 623 623 623 5941 5941 5661 4128 5855 1013 894 894
2748,2748 4362 4948 3066 3066 2541 2541 2541 2541 2541 2406 1762 45 2264 2264 2264 6434 2279 4951 6148
2749,2749 1760 1760 2305 1183 1183 1394 1394 1394 313 1603 1603 3655 3655 1177 5580 5660 3992 2585 5489
