user_id,user_embedding
514,"[0.01762291043996811, 0.0, 0.35926926136016846, 0.12478300929069519, 0.2591802477836609, 0.16216114163398743, 0.43175607919692993, 0.0]"
925,"[0.01762315258383751, 0.0, 0.27666187286376953, 0.13527673482894897, 0.2573331296443939, 0.16139346361160278, 0.5359054207801819, 0.0]"
118,"[0.017622627317905426, 0.0, 0.42612478137016296, 0.11702901124954224, 0.261139839887619, 0.16282539069652557, 0.36103397607803345, 0.0]"
926,"[0.017616573721170425, 0.0, 1.7548646926879883, 0.03718758374452591, 0.3443375527858734, 0.17512036859989166, 0.0, 0.0]"
927,"[0.017618969082832336, 0.0, 1.264147162437439, 0.060889262706041336, 0.31042882800102234, 0.17047812044620514, 0.012742608785629272, 0.0]"
134,"[0.017622729763388634, 0.0, 0.38938313722610474, 0.1206604391336441, 0.25981080532073975, 0.1625264436006546, 0.39402535557746887, 0.0]"
928,"[0.017623063176870346, 0.0, 0.2945672571659088, 0.12954482436180115, 0.2556377947330475, 0.16152827441692352, 0.46716827154159546, 0.0]"
525,"[0.01762312836945057, 0.0, 0.3119010925292969, 0.13186463713645935, 0.2591175138950348, 0.16182179749011993, 0.5109986662864685, 0.0]"
929,"[0.01762296073138714, 0.0, 0.3522612154483795, 0.1238890141248703, 0.2580771744251251, 0.16211096942424774, 0.4155457317829132, 0.0]"
930,"[0.017622990533709526, 0.0, 0.3454897701740265, 0.12650559842586517, 0.2592146098613739, 0.1621486395597458, 0.45343178510665894, 0.0]"
583,"[0.017622709274291992, 0.0, 0.38691577315330505, 0.12237895280122757, 0.2604917287826538, 0.16244688630104065, 0.4155084490776062, 0.0]"
551,"[0.017622897401452065, 0.0, 0.371013879776001, 0.12238794565200806, 0.25928956270217896, 0.16235554218292236, 0.40557020902633667, 0.0]"
902,"[0.017618941143155098, 0.0, 1.262439489364624, 0.061047881841659546, 0.3102726936340332, 0.17057043313980103, 0.012707501649856567, 0.0]"
179,"[0.017622536048293114, 0.0, 0.4473043382167816, 0.11291513592004776, 0.26074063777923584, 0.16286402940750122, 0.31156522035598755, 0.0]"
931,"[0.017622748389840126, 0.0, 0.40533149242401123, 0.11856330186128616, 0.260202556848526, 0.16257335245609283, 0.37214425206184387, 0.0]"
622,"[0.01762300170958042, 0.0, 0.34156084060668945, 0.12393852323293686, 0.2572200298309326, 0.1619216948747635, 0.41095486283302307, 0.0]"
932,"[0.01762288436293602, 0.0, 0.3768604099750519, 0.12170188874006271, 0.2592538595199585, 0.16238534450531006, 0.3975588381290436, 0.0]"
933,"[0.017622798681259155, 0.0, 0.3684321939945221, 0.12230444699525833, 0.2588261663913727, 0.162211611866951, 0.40582844614982605, 0.0]"
747,"[0.0176226869225502, 0.0, 0.41736459732055664, 0.11990858614444733, 0.2619893252849579, 0.1627233475446701, 0.39707374572753906, 0.0]"
934,"[0.017622578889131546, 0.0, 0.4385441839694977, 0.1167483925819397, 0.26235178112983704, 0.16291604936122894, 0.36045438051223755, 0.0]"
935,"[0.01762300170958042, 0.0, 0.32752251625061035, 0.12728078663349152, 0.2576715648174286, 0.16186930239200592, 0.4502108693122864, 0.0]"
936,"[0.017622604966163635, 0.0, 0.4175354838371277, 0.11900041252374649, 0.2614651620388031, 0.16278378665447235, 0.3804951608181, 0.0]"
937,"[0.017622768878936768, 0.0, 0.38303714990615845, 0.12190762907266617, 0.2599727511405945, 0.1623230278491974, 0.40336841344833374, 0.0]"
938,"[0.017622873187065125, 0.0, 0.3417997360229492, 0.128240168094635, 0.25956496596336365, 0.16201373934745789, 0.47190719842910767, 0.0]"
760,"[0.01761849969625473, 0.0, 1.3573054075241089, 0.05639619752764702, 0.31689488887786865, 0.17138028144836426, 0.0, 0.0]"
539,"[0.017622584477066994, 0.0, 0.4304744005203247, 0.1170375645160675, 0.261698842048645, 0.1628299355506897, 0.36167848110198975, 0.0]"
939,"[0.017622241750359535, 0.0, 0.5054048299789429, 0.10729862749576569, 0.2630302906036377, 0.16348399221897125, 0.2679256498813629, 0.0]"
940,"[0.017622729763388634, 0.0, 0.3999708592891693, 0.11888013780117035, 0.2597061097621918, 0.16242451965808868, 0.3754902184009552, 0.0]"
941,"[0.017618652433156967, 0.0, 1.3173627853393555, 0.05833965539932251, 0.3139428496360779, 0.17106592655181885, 0.002537339925765991, 0.0]"
942,"[0.01762269251048565, 0.0, 0.4090450406074524, 0.11697985976934433, 0.25934481620788574, 0.16261766850948334, 0.35095858573913574, 0.0]"
943,"[0.017623163759708405, 0.0, 0.2850322127342224, 0.13291794061660767, 0.2568233907222748, 0.16159385442733765, 0.51032954454422, 0.0]"
553,"[0.01762302592396736, 0.0, 0.3460000157356262, 0.12643559277057648, 0.25922709703445435, 0.16199706494808197, 0.45288747549057007, 0.0]"
944,"[0.017622902989387512, 0.0, 0.34540972113609314, 0.1259118616580963, 0.25857803225517273, 0.16198094189167023, 0.4419294595718384, 0.0]"
945,"[0.017622698098421097, 0.0, 0.39505693316459656, 0.12171132117509842, 0.2608112394809723, 0.16239364445209503, 0.40923386812210083, 0.0]"
652,"[0.017623623833060265, 0.0, 0.04246199131011963, 0.20942479372024536, 0.2788626253604889, 0.15938818454742432, 1.4480451345443726, 0.0]"
946,"[0.01762261427938938, 0.0, 0.4298286437988281, 0.11776729673147202, 0.2619627118110657, 0.16280169785022736, 0.370265394449234, 0.0]"
569,"[0.01762261800467968, 0.0, 0.41782861948013306, 0.11739277839660645, 0.26070255041122437, 0.16269654035568237, 0.36063820123672485, 0.0]"
947,"[0.017623022198677063, 0.0, 0.31891101598739624, 0.1317138820886612, 0.2593468129634857, 0.16182522475719452, 0.5096033215522766, 0.0]"
948,"[0.0176228117197752, 0.0, 0.37023842334747314, 0.12318730354309082, 0.25928086042404175, 0.16229259967803955, 0.4145856201648712, 0.0]"
572,"[0.017623621970415115, 0.0, 0.036448851227760315, 0.2124364972114563, 0.2800280451774597, 0.1593428999185562, 1.4872283935546875, 0.0]"
949,"[0.017622731626033783, 0.0, 0.38872087001800537, 0.12300200760364532, 0.2609895169734955, 0.16234077513217926, 0.4217628836631775, 0.0]"
950,"[0.017622899264097214, 0.0, 0.3451755940914154, 0.12819267809391022, 0.2598651647567749, 0.16198651492595673, 0.4731219410896301, 0.0]"
573,"[0.017623627558350563, 0.0, 0.05978710949420929, 0.20102334022521973, 0.2754960358142853, 0.15952226519584656, 1.3427376747131348, 0.0]"
951,"[0.017622360959649086, 0.0, 0.48522427678108215, 0.11138390749692917, 0.2635520398616791, 0.1632109135389328, 0.3091365396976471, 0.0]"
952,"[0.01762264221906662, 0.0, 0.4350510835647583, 0.11305494606494904, 0.2598356008529663, 0.16274282336235046, 0.30830633640289307, 0.0]"
953,"[0.017622770741581917, 0.0, 0.37812840938568115, 0.12111659348011017, 0.2589709460735321, 0.16229085624217987, 0.39028671383857727, 0.0]"
576,"[0.01762297749519348, 0.0, 0.3222915232181549, 0.13067513704299927, 0.25903603434562683, 0.16184799373149872, 0.49810081720352173, 0.0]"
954,"[0.017622804269194603, 0.0, 0.40806064009666443, 0.11748745292425156, 0.2596833407878876, 0.16250625252723694, 0.3536730408668518, 0.0]"
580,"[0.017622511833906174, 0.0, 0.43899762630462646, 0.11617472767829895, 0.2616511583328247, 0.16283945739269257, 0.35270583629608154, 0.0]"
955,"[0.017622893676161766, 0.0, 0.35496634244918823, 0.1272241771221161, 0.26009464263916016, 0.16209198534488678, 0.4627103805541992, 0.0]"
956,"[0.017622536048293114, 0.0, 0.4655020833015442, 0.11184173822402954, 0.2621920108795166, 0.1631196141242981, 0.3081133961677551, 0.0]"
957,"[0.01762276701629162, 0.0, 0.38019782304763794, 0.1222783774137497, 0.2598613500595093, 0.16238757967948914, 0.4057798385620117, 0.0]"
958,"[0.017622867599129677, 0.0, 0.3420717716217041, 0.12578357756137848, 0.258279025554657, 0.16197508573532104, 0.43937093019485474, 0.0]"
959,"[0.017623621970415115, 0.0, 0.03734908998012543, 0.21226558089256287, 0.28025126457214355, 0.1594390571117401, 1.4926629066467285, 0.0]"
960,"[0.01762264408171177, 0.0, 0.4164700508117676, 0.11749589443206787, 0.2607918381690979, 0.16270646452903748, 0.36545437574386597, 0.0]"
961,"[0.017622632905840874, 0.0, 0.4237557053565979, 0.11808494478464127, 0.26162219047546387, 0.16271831095218658, 0.37225237488746643, 0.0]"
962,"[0.017622940242290497, 0.0, 0.34323978424072266, 0.12765970826148987, 0.2592261731624603, 0.16195988655090332, 0.46174097061157227, 0.0]"
963,"[0.01762274280190468, 0.0, 0.3757181167602539, 0.12346861511468887, 0.26025623083114624, 0.16227911412715912, 0.4262678027153015, 0.0]"
964,"[0.017622962594032288, 0.0, 0.33771631121635437, 0.1282162070274353, 0.25933295488357544, 0.16193991899490356, 0.47338956594467163, 0.0]"
965,"[0.017622459679841995, 0.0, 0.44674772024154663, 0.11655392497777939, 0.2629777789115906, 0.1630130559206009, 0.367489218711853, 0.0]"
966,"[0.01762332022190094, 0.0, 0.2719479501247406, 0.13290196657180786, 0.2555553615093231, 0.1612822264432907, 0.500841498374939, 0.0]"
967,"[0.017622526735067368, 0.0, 0.44254475831985474, 0.11558002233505249, 0.261951208114624, 0.16289475560188293, 0.34726810455322266, 0.0]"
968,"[0.01762290485203266, 0.0, 0.379756897687912, 0.12299294024705887, 0.26034271717071533, 0.1623711735010147, 0.4188048541545868, 0.0]"
969,"[0.017622726038098335, 0.0, 0.38080358505249023, 0.12320955097675323, 0.2603551745414734, 0.16226965188980103, 0.42388421297073364, 0.0]"
970,"[0.017622508108615875, 0.0, 0.428755521774292, 0.11800608038902283, 0.2619801163673401, 0.16275353729724884, 0.37457001209259033, 0.0]"
971,"[0.017622919753193855, 0.0, 0.3436753451824188, 0.12832167744636536, 0.25978177785873413, 0.1620221734046936, 0.4707927703857422, 0.0]"
614,"[0.017622943967580795, 0.0, 0.347762793302536, 0.12530919909477234, 0.25862008333206177, 0.16203489899635315, 0.43342500925064087, 0.0]"
972,"[0.017618978396058083, 0.0, 1.2686426639556885, 0.06079129874706268, 0.3106602430343628, 0.17066334187984467, 0.011705353856086731, 0.0]"
973,"[0.0176189374178648, 0.0, 1.2532843351364136, 0.06141101196408272, 0.30942726135253906, 0.1704728603363037, 0.012112781405448914, 0.0]"
974,"[0.01762261800467968, 0.0, 0.4299643635749817, 0.1171950176358223, 0.2616856098175049, 0.16277343034744263, 0.3602226972579956, 0.0]"
864,"[0.01762290857732296, 0.0, 0.3450552225112915, 0.12482070922851562, 0.25808364152908325, 0.16199477016925812, 0.42945563793182373, 0.0]"
975,"[0.017623020336031914, 0.0, 0.3289998769760132, 0.1275920271873474, 0.25805994868278503, 0.16189701855182648, 0.454403817653656, 0.0]"
976,"[0.01762273535132408, 0.0, 0.40219688415527344, 0.1191326230764389, 0.26015913486480713, 0.16253329813480377, 0.37683728337287903, 0.0]"
977,"[0.017622660845518112, 0.0, 0.39879053831100464, 0.12013332545757294, 0.26068735122680664, 0.16254094243049622, 0.39435875415802, 0.0]"
978,"[0.01762273535132408, 0.0, 0.41226327419281006, 0.11724098771810532, 0.26024144887924194, 0.16268512606620789, 0.36034998297691345, 0.0]"
979,"[0.017622657120227814, 0.0, 0.4104121923446655, 0.11803890764713287, 0.26017722487449646, 0.16264337301254272, 0.3630756139755249, 0.0]"
980,"[0.017618965357542038, 0.0, 1.2516182661056519, 0.06153015419840813, 0.3094017505645752, 0.17045746743679047, 0.013585656881332397, 0.0]"
981,"[0.01762286387383938, 0.0, 0.340608149766922, 0.12903521955013275, 0.25963640213012695, 0.1620088815689087, 0.4832955598831177, 0.0]"
982,"[0.017618881538510323, 0.0, 1.2698734998703003, 0.06067610904574394, 0.310593843460083, 0.1706773191690445, 0.011217072606086731, 0.0]"
983,"[0.0176225733011961, 0.0, 0.42420709133148193, 0.12003704160451889, 0.2626892924308777, 0.16271531581878662, 0.3980834484100342, 0.0]"
984,"[0.01762288808822632, 0.0, 0.3465776741504669, 0.12856240570545197, 0.2602292001247406, 0.16203215718269348, 0.4810606837272644, 0.0]"
705,"[0.017622675746679306, 0.0, 0.37195253372192383, 0.12717841565608978, 0.2617765963077545, 0.16230200231075287, 0.47322869300842285, 0.0]"
985,"[0.017623629420995712, 0.0, 0.06822270154953003, 0.19589801132678986, 0.27330923080444336, 0.1596188247203827, 1.2761452198028564, 0.0]"
986,"[0.017622867599129677, 0.0, 0.36292707920074463, 0.12510235607624054, 0.2599230110645294, 0.16215330362319946, 0.4388629198074341, 0.0]"
987,"[0.01762363500893116, 0.0, 0.08461451530456543, 0.18756069242954254, 0.26989972591400146, 0.15973921120166779, 1.1694847345352173, 0.0]"
988,"[0.017622530460357666, 0.0, 0.4198663532733917, 0.11922048777341843, 0.26169949769973755, 0.16266916692256927, 0.391183078289032, 0.0]"
989,"[0.017622794955968857, 0.0, 0.3797428607940674, 0.12075231224298477, 0.2586839199066162, 0.16229985654354095, 0.3859140872955322, 0.0]"
990,"[0.017622843384742737, 0.0, 0.3757234811782837, 0.12303312867879868, 0.2600751221179962, 0.1621456891298294, 0.41745680570602417, 0.0]"
991,"[0.017622847110033035, 0.0, 0.3841761350631714, 0.12064963579177856, 0.2593255341053009, 0.16229993104934692, 0.3896734416484833, 0.0]"
629,"[0.017623107880353928, 0.0, 0.29896342754364014, 0.13250988721847534, 0.2578510046005249, 0.16165435314178467, 0.5095537304878235, 0.0]"
628,"[0.017623648047447205, 0.0, 0.1405637264251709, 0.1594214290380478, 0.25855526328086853, 0.16018067300319672, 0.8037490248680115, 0.0]"
992,"[0.01762266829609871, 0.0, 0.4216938018798828, 0.11575046926736832, 0.260184645652771, 0.1626645177602768, 0.34202951192855835, 0.0]"
993,"[0.01762276142835617, 0.0, 0.3884246349334717, 0.12159135192632675, 0.2602899372577667, 0.1624162197113037, 0.4016224443912506, 0.0]"
994,"[0.017622534185647964, 0.0, 0.43236005306243896, 0.11714327335357666, 0.26177188754081726, 0.16272114217281342, 0.3641728162765503, 0.0]"
995,"[0.01762363128364086, 0.0, 0.07440058887004852, 0.1934129297733307, 0.2724308371543884, 0.15970388054847717, 1.2422044277191162, 0.0]"
633,"[0.01762363314628601, 0.0, 0.07618673145771027, 0.19116729497909546, 0.27130815386772156, 0.1596251279115677, 1.2133495807647705, 0.0]"
996,"[0.0176229365170002, 0.0, 0.3634348511695862, 0.12436112016439438, 0.2594769597053528, 0.16215871274471283, 0.43404024839401245, 0.0]"
636,"[0.01762360893189907, 0.0, 0.0, 0.2434442639350891, 0.2932661473751068, 0.15909436345100403, 1.8996745347976685, 0.0]"
997,"[0.017622077837586403, 0.0, 0.5424268245697021, 0.10382123291492462, 0.26493048667907715, 0.1638428419828415, 0.23864102363586426, 0.0]"
998,"[0.017623623833060265, 0.0, 0.04093825817108154, 0.21032556891441345, 0.2793099582195282, 0.15946777164936066, 1.464281678199768, 0.0]"
999,"[0.017623089253902435, 0.0, 0.2907193601131439, 0.13179536163806915, 0.256839781999588, 0.1615823209285736, 0.49959129095077515, 0.0]"
1000,"[0.017622755840420723, 0.0, 0.4080357551574707, 0.1185394898056984, 0.260413259267807, 0.1626814901828766, 0.37149766087532043, 0.0]"
1001,"[0.01762363128364086, 0.0, 0.07149456441402435, 0.19465798139572144, 0.27286988496780396, 0.15962588787078857, 1.2586669921875, 0.0]"
1002,"[0.01762363128364086, 0.0, 0.0761391818523407, 0.1925370991230011, 0.2719741463661194, 0.1596890091896057, 1.232372522354126, 0.0]"
1003,"[0.01762257143855095, 0.0, 0.4445033669471741, 0.11418147385120392, 0.2615218460559845, 0.16289307177066803, 0.329267680644989, 0.0]"
1004,"[0.01762302964925766, 0.0, 0.32685428857803345, 0.12770743668079376, 0.25771990418434143, 0.1618342399597168, 0.4562397003173828, 0.0]"
1005,"[0.017622696235775948, 0.0, 0.381014347076416, 0.1202576607465744, 0.25860893726348877, 0.16228878498077393, 0.3819965124130249, 0.0]"
1006,"[0.017622865736484528, 0.0, 0.34152862429618835, 0.12904542684555054, 0.2599581182003021, 0.16201958060264587, 0.48123860359191895, 0.0]"
1007,"[0.017622577026486397, 0.0, 0.42362678050994873, 0.11684626340866089, 0.2609187960624695, 0.16285409033298492, 0.36032959818840027, 0.0]"
1008,"[0.017622580751776695, 0.0, 0.4583881199359894, 0.11380401998758316, 0.2625988721847534, 0.16298949718475342, 0.33306974172592163, 0.0]"
1009,"[0.017623210325837135, 0.0, 0.27473312616348267, 0.13307765126228333, 0.25587227940559387, 0.1613251119852066, 0.5046999454498291, 0.0]"
1010,"[0.017622897401452065, 0.0, 0.3581700325012207, 0.12374971061944962, 0.2588312029838562, 0.16220073401927948, 0.42197179794311523, 0.0]"
1011,"[0.017622698098421097, 0.0, 0.40288418531417847, 0.12089566141366959, 0.2613987922668457, 0.16255329549312592, 0.4038797616958618, 0.0]"
1012,"[0.017622582614421844, 0.0, 0.4442901313304901, 0.1128707155585289, 0.26046714186668396, 0.16276344656944275, 0.3121151328086853, 0.0]"
1013,"[0.01762313023209572, 0.0, 0.31820565462112427, 0.12895649671554565, 0.25795966386795044, 0.1618122160434723, 0.4730994701385498, 0.0]"
1014,"[0.01762273535132408, 0.0, 0.4107269048690796, 0.1180664598941803, 0.2605019807815552, 0.16256260871887207, 0.36833056807518005, 0.0]"
1015,"[0.01762271858751774, 0.0, 0.4095779061317444, 0.11951073259115219, 0.26117420196533203, 0.16259028017520905, 0.38359755277633667, 0.0]"
1016,"[0.017622478306293488, 0.0, 0.46328026056289673, 0.11316642165184021, 0.2627986669540405, 0.16316001117229462, 0.3255258798599243, 0.0]"
1017,"[0.017619013786315918, 0.0, 1.25166654586792, 0.06164226308465004, 0.3093164563179016, 0.17041808366775513, 0.014488890767097473, 0.0]"
649,"[0.017623616382479668, 0.0, 0.011581867933273315, 0.2252110242843628, 0.28517988324165344, 0.1591399759054184, 1.6544777154922485, 0.0]"
1018,"[0.01762288808822632, 0.0, 0.3546915352344513, 0.12272968888282776, 0.2578301727771759, 0.16207271814346313, 0.4029459059238434, 0.0]"
1019,"[0.01762336865067482, 0.0, 0.24087777733802795, 0.13910117745399475, 0.2561669945716858, 0.16111202538013458, 0.5688651204109192, 0.0]"
1020,"[0.017623165622353554, 0.0, 0.2868747115135193, 0.13349875807762146, 0.25735989212989807, 0.16157850623130798, 0.5187170505523682, 0.0]"
1021,"[0.01762259751558304, 0.0, 0.4313865900039673, 0.11541684716939926, 0.26078879833221436, 0.16280025243759155, 0.3402147889137268, 0.0]"
1022,"[0.01762363128364086, 0.0, 0.07223789393901825, 0.19396892189979553, 0.272521436214447, 0.15967971086502075, 1.2517955303192139, 0.0]"
1023,"[0.01762254536151886, 0.0, 0.4515991806983948, 0.11608020961284637, 0.2629586160182953, 0.16304011642932892, 0.3570466935634613, 0.0]"
1024,"[0.01762320101261139, 0.0, 0.28475961089134216, 0.13267545402050018, 0.2568768858909607, 0.1615012288093567, 0.5083070397377014, 0.0]"
1025,"[0.017622709274291992, 0.0, 0.4214058518409729, 0.11783570051193237, 0.261531263589859, 0.16274289786815643, 0.3691296875476837, 0.0]"
1026,"[0.017622943967580795, 0.0, 0.33562254905700684, 0.1281318962574005, 0.25897490978240967, 0.1619846224784851, 0.4686853885650635, 0.0]"
1027,"[0.01762281358242035, 0.0, 0.36433079838752747, 0.12491689622402191, 0.2597096860408783, 0.1621766835451126, 0.4341048002243042, 0.0]"
1028,"[0.01762252487242222, 0.0, 0.4480435252189636, 0.11490605026483536, 0.2622239589691162, 0.16300861537456512, 0.3436465859413147, 0.0]"
1029,"[0.017622150480747223, 0.0, 0.5178821682929993, 0.10738735646009445, 0.2643541395664215, 0.1634867936372757, 0.2725808024406433, 0.0]"
1030,"[0.01762266457080841, 0.0, 0.41173726320266724, 0.11883919686079025, 0.2608444094657898, 0.16265346109867096, 0.3785441517829895, 0.0]"
