mark,userName,p_id
Unaccepted,shino20002000,P1013
Accepted,abcjarvis20100415,P1013
Accepted,mq20202,P1013
Accepted,Capricornus,P1013
Accepted,hacz陈修同,P1013
Accepted,sdfz20191326,P1013
Accepted,wangbinfeng,P1013
Compile Error,土块卢本伟,P1013
Unaccepted,土块卢本伟,P1013
Accepted,xcongratulations,P1013
Accepted,weibomy,P1013
Accepted,zeroliebe,P1013
Unaccepted,zeroliebe,P1013
Unaccepted,zhlpark,P1013
Accepted,kkio,P1013
Unaccepted,wangbinfeng,P1013
Accepted,18196622579jyq,P1013
Accepted,ronin2,P1013
Accepted,伪装学渣,P1013
Accepted,寒江孤影,P1013
Accepted,Liuyuzhuo,P1013
Unaccepted,Liuyuzhuo,P1013
Accepted,可爱的刘泰宏,P1013
Unaccepted,yangxintong,P1013
Unaccepted,XWD070719,P1013
Unknown Error,水逆还再超kkk,P1013
Accepted,louisgui,P1013
Unaccepted,_Severus_Snape,P1014
Unaccepted,MYHFAFA,P1014
Compile Error,MYHFAFA,P1014
Accepted,婺落111,P1014
Compile Error,婺落111,P1014
Accepted,SimonJY,P1014
Accepted,Mlady,P1014
Accepted,Renga丶,P1014
Unaccepted,Mlady,P1014
Accepted,LEO778,P1014
Accepted,fortherule,P1014
Accepted,kukululu,P1014
Accepted,20090406lzy,P1014
Accepted,_111,P1014
Accepted,强扭的瓜不甜,P1014
Unaccepted,HCPR,P1014
Unaccepted,jkl1572,P1014
Accepted,LB小白,P1014
Accepted,xiaoshengxia,P1014
Accepted,Litsev,P1014
Accepted,rongyixin,P1014
Compile Error,haozizizi,P1014
Accepted,L__key,P1014
Unaccepted,L__key,P1014
Unshown,,P1014
Accepted,Jaryiyyyyy,P1014
Unaccepted,Jaryiyyyyy,P1014
Compile Error,Jaryiyyyyy,P1014
Accepted,都某叫什么,P1014
Unaccepted,都某叫什么,P1014
Accepted,designeiir,P1014
Unaccepted,designeiir,P1014
Accepted,NormanWang,P1014
Accepted,superzxr,P1014
Accepted,caimeng39_0706lin,P1014
Unaccepted,supercatex,P1014
Compile Error,supercatex,P1014
Unaccepted,seandev,P1014
Accepted,blackmountainMIE,P1014
Accepted,666wzhsdsg666,P1014
Accepted,swtt,P1014
Unaccepted,swtt,P1014
Accepted,浮河之渚,P1014
Accepted,Barry0903,P1014
Unaccepted,Barry0903,P1014
Accepted,A991351103z,P1014
Accepted,不羁123,P1014
Unaccepted,A991351103z,P1014
Compile Error,A991351103z,P1014
Accepted,左丞相953105,P1014
Accepted,Liangzhi,P1014
Accepted,vbc___,P1014
Unaccepted,Liangzhi,P1014
Accepted,Luqy0307,P1014
Accepted,GC_XBY,P1014
Accepted,fanxuanming,P1014
Accepted,fufufufufu,P1014
Accepted,BFLuogu,P1014
Accepted,dhreason,P1014
Accepted,zhubin2020,P1014
Compile Error,zhubin2020,P1014
Unaccepted,fufufufufu,P1014
Accepted,15129718wang,P1014
Accepted,codeloong,P1014
Accepted,hnust_ghl,P1014
Accepted,Wanaihua,P1014
Unaccepted,Wanaihua,P1014
Compile Error,Wanaihua,P1014
Accepted,guofeng,P1014
Accepted,gaojingni,P1014
Unaccepted,Wjhooo,P1014
Waiting,gaojingni,P1014
Judging,gaojingni,P1014
Compile Error,Wjhooo,P1014
Accepted,chenlei626,P1014
Accepted,wzxx202101,P1014
Accepted,wjt_,P1014
Compile Error,wzxx202101,P1014
Accepted,redrumlivedog,P1014
Accepted,fang96,P1014
Accepted,mxxmj123,P1014
Compile Error,mxxmj123,P1014
Unaccepted,heiheihha,P1014
Accepted,quezinuo227,P1014
Accepted,孔垂华15831187788,P1014
Accepted,lpcv5,P1014
Accepted,hzy2994066418,P1014
Unaccepted,fang96,P1014
Unaccepted,lpcv5,P1014
Accepted,ss12345678,P1014
Accepted,曾哲瀚,P1014
Accepted,百无禁忌,P1014
Compile Error,百无禁忌,P1014
Accepted,Deeplow,P1014
Accepted,zzq138157,P1014
Unaccepted,百无禁忌,P1014
Unaccepted,Deeplow,P1014
Accepted,枫辰1211,P1014
Accepted,叶林枫,P1014
Accepted,lsj20091013,P1014
Accepted,把海弄干的鱼,P1014
Unaccepted,1258656275a,P1014
Unaccepted,把海弄干的鱼,P1014
Compile Error,1258656275a,P1014
Accepted,666SXC666,P1014
Unaccepted,666SXC666,P1014
Compile Error,666SXC666,P1014
Accepted,ghost_D,P1014
Accepted,竹芒,P1014
Accepted,落雪听梅o,P1014
Unaccepted,落雪听梅o,P1014
Accepted,朱颜瘦,P1014
Accepted,louziqi,P1014
Accepted,15565818518a,P1014
Accepted,user258,P1014
Accepted,nuistcwyzy,P1014
Accepted,Pearl√mike√tea,P1014
Accepted,caijianhong,P1014
Unaccepted,是故里呀,P1014
Accepted,nightnowxk,P1014
Accepted,cloudmist,P1014
Accepted,Max盼盼,P1014
Unaccepted,Max盼盼,P1014
Accepted,Maxjin,P1014
Compile Error,Max盼盼,P1014
Accepted,HJX071204,P1014
Accepted,颓唐唐0v0,P1014
Accepted,shilun,P1014
Accepted,汪奕铮,P1014
Accepted,xgc123456,P1014
Accepted,TangKeXin,P1014
Accepted,acm120145,P1014
Accepted,lrz20090730,P1014
Accepted,zhangbaijian,P1014
Unaccepted,zhangbaijian,P1014
Accepted,Dorothy2020,P1014
Accepted,gxxjqqiang,P1014
Accepted,千里之外,P1014
Accepted,lyj20061218,P1014
Accepted,马斯123456,P1014
Accepted,Romantic_Mystery,P1014
Compile Error,Romantic_Mystery,P1014
Accepted,___船底星___,P1014
Accepted,菜鸡刘宇轩,P1014
Accepted,夏乐,P1014
Accepted,11onion11,P1014
Unaccepted,11onion11,P1014
Accepted,沙雕理科男,P1014
Accepted,lixingyaoxxx,P1014
Unaccepted,lixingyaoxxx,P1014
Accepted,Hacket,P1014
Accepted,bili_799,P1014
Accepted,大户爱,P1014
Unaccepted,Yyx628,P1014
Accepted,Marioboss,P1014
Accepted,卖老鼠的蟑螂,P1014
Accepted,ZhuchenZhong,P1014
Accepted,XWD070719,P1014
Accepted,strength,P1014
Unaccepted,hlpswl,P1014
Accepted,hm_hanpeilun,P1014
Compile Error,大户爱,P1014
Accepted,025kjki,P1014
Accepted,李堂辉,P1014
Accepted,A252614,P1014
Accepted,HJB4AM,P1014
Accepted,加糖也不甜,P1014
Accepted,CHY140221,P1014
Unaccepted,CHY140221,P1014
Accepted,陈灏199074068,P1014
Accepted,FraNny,P1014
Unaccepted,FraNny,P1014
Accepted,hw1914zzy,P1014
Accepted,45中信息王老师,P1014
Unaccepted,Lmy_02190403,P1014
Accepted,cd4cyz,P1014
Accepted,SunZLC,P1014
Accepted,zhanbang,P1014
Unaccepted,zhanbang,P1014
Accepted,wzw08,P1014
Accepted,TigerXu,P1014
Unaccepted,wzw08,P1014
Accepted,火星King,P1014
Accepted,沈子航。。。,P1014
Accepted,XBWxbw123zxc,P1014
Compile Error,XBWxbw123zxc,P1014
Unaccepted,XBWxbw123zxc,P1014
Accepted,烤焦了饼干,P1014
Accepted,吴思诚,P1014
Unaccepted,吴思诚,P1014
Accepted,cy0511301,P1014
Unaccepted,cy0511301,P1014
Accepted,水滴3,P1014
Accepted,feijizhadan,P1014
Accepted,徐梓皓Xzh,P1014
Accepted,XDX123,P1014
Accepted,Ohto_Ai,P1014
Accepted,Jerry_Zhou,P1014
Unaccepted,Ohto_Ai,P1014
Accepted,ThomasG,P1014
Unaccepted,ThomasG,P1014
Accepted,_Veritas,P1014
Accepted,四水kpl,P1014
Accepted,zyedbx,P1014
Unaccepted,zyedbx,P1014
Accepted,Mao_xian0412,P1014
Unaccepted,Mao_xian0412,P1014
Compile Error,bess,P1014
Unaccepted,乙酰水杨酸,P1014
Compile Error,龙猫hhh,P1014
Accepted,kkkkkkb啊,P1014
Unaccepted,kkkkkkb啊,P1014
Accepted,天上的LG亮晶晶,P1014
Accepted,Kevoila,P1014
Unaccepted,是翟伟泽呀,P1014
Compile Error,是翟伟泽呀,P1014
Unaccepted,15648057966l,P1014
Accepted,zjyfcs,P1014
Accepted,Y_W_Z,P1014
Accepted,落雨廾匸,P1014
Accepted,Zyp123,P1014
Accepted,zsMax,P1014
Unaccepted,zsMax,P1014
Accepted,立志精通c,P1014
Accepted,QWQ小菜鸡,P1014
Compile Error,QWQ小菜鸡,P1014
Accepted,zhaozixuan,P1014
Accepted,LuMinghao26,P1014
Accepted,20002076StMoXy,P1014
Unaccepted,20002076StMoXy,P1014
Unaccepted,zhaozixuan,P1014
Compile Error,zhaozixuan,P1014
Unaccepted,立志精通c,P1014
Accepted,yyyww,P1014
Unaccepted,yyyww,P1014
Accepted,SteelBallRun,P1014
Accepted,thunderliao,P1014
Accepted,zhuangyukun1006,P1014
Unaccepted,zhuangyukun1006,P1014
Accepted,CLdai13,P1014
Unaccepted,CLdai13,P1014
Unaccepted,a_sad_soul,P1014
Unaccepted,cxkloveqbl,P1014
Accepted,solytia,P1014
Unaccepted,chengmengmeng,P1014
Compile Error,chengmengmeng,P1014
Accepted,zhangxiaoju123,P1014
Compile Error,zhangxiaoju123,P1014
Accepted,fenghaoxiang,P1014
Accepted,ACking2,P1014
Compile Error,ACking2,P1014
Accepted,thunderzy,P1014
Accepted,猴赛雷啊,P1014
Unaccepted,a_light,P1014
Accepted,null_jane,P1014
Unaccepted,null_jane,P1014
Accepted,07hme06,P1014
Unaccepted,Lynnnnnne,P1014
Unaccepted,dxbj,P1014
Compile Error,Lynnnnnne,P1014
Accepted,lenjin123,P1014
Unaccepted,lenjin123,P1014
Accepted,fei_09,P1014
Accepted,six_thirty_PM,P1014
Accepted,NitrogenLi,P1014
Accepted,金帆海007,P1014
Unaccepted,一？,P1014
Unaccepted,沈子航。。。,P1014
Unaccepted,杨书哲,P1014
Accepted,heshuxi,P1014
Accepted,王玄,P1014
Unaccepted,SkyBlueMinecraft,P1014
Accepted,Flattaaa_w,P1014
Unaccepted,Flattaaa_w,P1014
Accepted,WYX001,P1014
Unaccepted,rongyixin,P1014
Accepted,hsy13711673658,P1014
Accepted,yj5811528,P1014
Accepted,target15,P1014
Compile Error,target15,P1014
Accepted,Louisczl,P1014
Compile Error,zyedbx,P1014
Unaccepted,Louisczl,P1014
Accepted,Chihao,P1014
Accepted,Jiwj123,P1014
,小桐狗,P1016
Unaccepted,小桐狗,P1016
Compile Error,小桐狗,P1016
Accepted,_111,P1016
Accepted,凋落的年华,P1016
Accepted,把海弄干的鱼,P1016
Unaccepted,把海弄干的鱼,P1016
Accepted,david_66,P1016
Accepted,Karl_musk29,P1016
Unaccepted,Veternum,P1016
Unaccepted,光头兄,P1016
Accepted,swy0203小蒟蒻,P1016
Accepted,一寸先は闇,P1016
Unaccepted,一寸先は闇,P1016
Judging,,P1016
Unshown,,P1016
Accepted,菡萏禅语,P1016
Unaccepted,卢本伟牛逼666,P1016
Accepted,旧梦如孤,P1016
Accepted,shishuo,P1016
Unaccepted,旧梦如孤,P1016
Accepted,曾哲瀚,P1016
Unaccepted,david_66,P1016
Unaccepted,czh13635542457,P1016
Compile Error,czh13635542457,P1016
Accepted,ggjjssjjgghh,P1016
Accepted,Ymw123,P1016
Accepted,lrz20090730,P1016
Accepted,菜鸡刘宇轩,P1016
Accepted,Hacket,P1016
Accepted,XWD070719,P1016
Accepted,201981122林跃,P1016
Unaccepted,201981122林跃,P1016
Accepted,skycity刘沐远,P1016
Unaccepted,kevenriggs,P1016
Accepted,Downroad_FutureSnow,P1016
Accepted,2xyJja,P1016
Accepted,yhwlmfx,P1016
Compile Error,2xyJja,P1016
Compile Error,yhwlmfx,P1016
Accepted,黄兵伟,P1016
Unaccepted,LZOI_LS,P1016
Accepted,yinzeinaiyin,P1016
Unaccepted,yinzeinaiyin,P1016
Unaccepted,黄兵伟,P1016
Compile Error,黄兵伟,P1016
Accepted,飞天者,P1016
Unaccepted,飞天者,P1016
Accepted,dukeg,P1016
Unaccepted,dukeg,P1016
Accepted,梅零云溪,P1016
Compile Error,jc3351749825,P1016
Unaccepted,咸咸咸鱼,P1016
Accepted,wr1827276190,P1016
Unaccepted,wr1827276190,P1016
Accepted,xiebuning,P1016
Accepted,LPA20020220,P1016
Unaccepted,LPA20020220,P1016
Accepted,qaq1119999,P1016
Unaccepted,qaq1119999,P1016
Unaccepted,henu_wcf,P1016
Accepted,45中信息王老师,P1016
Accepted,小鹿心中乱撞,P1016
Compile Error,小鹿心中乱撞,P1016
Accepted,1487258938beibei,P1016
Unaccepted,漠漠轻寒,P1016
Accepted,thelast,P1016
Unaccepted,FanYongchen,P1016
Accepted,fml4d1,P1016
Accepted,ℋ,P1016
Unaccepted,ℋ,P1016
Unaccepted,伏羲扶膝复习,P1016
Unaccepted,jin888,P1016
Accepted,MonsTornado,P1016
Unaccepted,G_eek,P1016
Unaccepted,ya888g,P1016
Accepted,xianzhi,P1016
Unaccepted,dsyfb_437,P1016
Unaccepted,TigerDing,P1016
Accepted,ljqqq123,P1016
Accepted,myh20100601,P1016
Accepted,任长安,P1016
Unaccepted,任长安,P1016
Accepted,上杉绘橘衣,P1016
Unaccepted,上杉绘橘衣,P1016
Accepted,青莲梵音,P1016
Accepted,yishu2,P1016
Accepted,神一般的我呦,P1016
Unaccepted,神一般的我呦,P1016
Accepted,何子澍080717,P1016
Unaccepted,_R_M_B_,P1016
Accepted,Elaphurus,P1016
Accepted,GZMing,P1016
Unaccepted,GZMing,P1016
Accepted,13865938968zh,P1016
Accepted,荼白,P1016
Unaccepted,荼白,P1016
Compile Error,荼白,P1016
Accepted,kevin20080329,P1016
Compile Error,kevin20080329,P1016
Accepted,Neworld,P1016
Compile Error,GZMing,P1016
Unaccepted,wangzixuan20020515,P1016
Unaccepted,gaoning200207,P1016
Accepted,gaoning200207,P1016
Accepted,史皓宇,P1016
Accepted,z2290697169,P1016
Accepted,z1151105447,P1016
Accepted,snow019,P1016
Compile Error,snow019,P1016
Unaccepted,名为shy的蒟蒻,P1016
Unaccepted,z1151105447,P1016
Unaccepted,z2290697169,P1016
Accepted,罗某YYDS,P1016
Unaccepted,罗某YYDS,P1016
Accepted,迪哥闯世界,P1016
Accepted,zjh111111,P1016
Unaccepted,zjh111111,P1016
Accepted,椰梓轻,P1016
Accepted,爱彩虹的牛,P1016
Accepted,tanzke,P1016
Accepted,starry2349,P1016
Unaccepted,starry2349,P1016
Accepted,ailanxier,P1016
Compile Error,starry2349,P1016
Accepted,洛丝弥尔,P1016
Unaccepted,DreamcatcherDENG,P1016
Accepted,cyc123456,P1016
Accepted,小脸爱冚剑,P1016
Accepted,TJUT_0027,P1016
Unaccepted,TJUT_0027,P1016
Unaccepted,wjt_,P1016
Accepted,MtCr,P1016
Accepted,xinzimin,P1016
Compile Error,Lord呆毛,P1016
Unaccepted,54fwk,P1016
Unaccepted,iostreamy,P1016
Unaccepted,lllllllx,P1016
Accepted,ACDSee,P1016
Unaccepted,Emensigo05,P1016
Compile Error,Emensigo05,P1016
Accepted,2zsh,P1016
Unaccepted,yangsir,P1016
Unaccepted,heheql,P1016
Accepted,heheql,P1016
Unaccepted,王章禾庭,P1016
Unaccepted,GTAyin,P1016
Compile Error,GTAyin,P1016
Accepted,呐呐是笨笨,P1016
Compile Error,呐呐是笨笨,P1016
Unaccepted,呐呐是笨笨,P1016
Accepted,pesserby,P1016
Unaccepted,pesserby,P1016
Accepted,H1910819063,P1016
Unaccepted,H1910819063,P1016
Accepted,Yang080108,P1016
Unaccepted,Yang080108,P1016
Compile Error,Yang080108,P1016
Accepted,___陈浩南___,P1016
Compile Error,___陈浩南___,P1016
Accepted,elainelighting,P1016
Unaccepted,myyynyhb,P1016
Unaccepted,leaf1170124460,P1016
Accepted,smartao,P1016
Compile Error,smartao,P1016
Accepted,283688RYL,P1016
Unaccepted,Cheney011214,P1016
Compile Error,zzjnjy,P1016
Accepted,chicken,P1016
Unaccepted,chicken,P1016
Unaccepted,Qing_喵乖乖喵,P1016
Accepted,帅气的何安逸,P1016
Accepted,lynn10,P1016
Compile Error,Cheney011214,P1016
Accepted,hhn20170511,P1016
Accepted,xiaozongzi001,P1016
Accepted,zerotone,P1016
Unaccepted,zerotone,P1016
Unaccepted,hhn20170511,P1016
Accepted,TJUT_0010,P1016
Unaccepted,lynn10,P1016
Accepted,baozoudemolimao,P1016
Unaccepted,baozoudemolimao,P1016
Compile Error,baozoudemolimao,P1016
,garethhkm2023,P1017
Accepted,_111,P1017
Unaccepted,Need_No_Name,P1017
Accepted,Eason_AC,P1017
Accepted,a202002028,P1017
Unaccepted,a202002028,P1017
Accepted,Zyp123,P1017
Accepted,Bady,P1017
Accepted,ronghuo,P1017
Accepted,Juan510_,P1017
Unaccepted,Juan510_,P1017
Accepted,zksd,P1017
Accepted,z_y_m,P1017
Compile Error,z_y_m,P1017
Waiting,z_y_m,P1017
Accepted,programmingLMZ,P1017
Unaccepted,programmingLMZ,P1017
Accepted,你永不独行,P1017
Accepted,fzt1426057268,P1017
Accepted,shishuo,P1017
Accepted,HIGHer·,P1017
Unaccepted,std666,P1017
Accepted,浩诚,P1017
Judging,浩诚,P1017
Compile Error,浩诚,P1017
Unaccepted,浩诚,P1017
Unaccepted,SSFC103王赫奕,P1017
Accepted,WAing_,P1017
Accepted,下一秒奢望,P1017
Accepted,ZHUWZ,P1017
Unaccepted,as4937,P1017
Unaccepted,ZHUWZ,P1017
Unaccepted,星灯小恐龙,P1017
Unshown,,P1017
Accepted,lrz20090730,P1017
Accepted,Dxz_xy27,P1017
Accepted,zgm123456,P1017
Unaccepted,Dxz_xy27,P1017
Unaccepted,yechengzhi,P1017
Accepted,菜鸡刘宇轩,P1017
Accepted,Hacket,P1017
Accepted,mawei,P1017
Unaccepted,mawei,P1017
Accepted,XWD070719,P1017
Accepted,wujie_2018,P1017
Accepted,lyd070424,P1017
Unaccepted,lyd070424,P1017
Accepted,wpwzy,P1017
Unaccepted,wpwzy,P1017
Compile Error,wpwzy,P1017
Accepted,Emiyaa,P1017
Accepted,wsy18621005698,P1017
Accepted,Jerry_Zhou,P1017
Accepted,mynameisxbz,P1017
Unaccepted,mynameisxbz,P1017
Accepted,huangzihuai,P1017
Accepted,A83原泽洋,P1017
Accepted,邵子润,P1017
Accepted,mzj123456,P1017
Accepted,UNN108,P1017
Accepted,diejazhi,P1017
Unaccepted,diejazhi,P1017
Accepted,3TH3TH,P1017
Unaccepted,3TH3TH,P1017
Accepted,a15105877016,P1017
Unaccepted,MyIfrit,P1017
Accepted,acmgyt,P1017
Accepted,唐柰尔318,P1017
Accepted,加载中……,P1017
Accepted,Paseo,P1017
Accepted,ZXChasing,P1017
Accepted,languageleo,P1017
Compile Error,languageleo,P1017
Accepted,GZMing,P1017
Accepted,magicwenli,P1017
Accepted,lixuanze,P1017
Accepted,tangyuqiang,P1017
Accepted,上杉绘橘衣,P1017
Unaccepted,上杉绘橘衣,P1017
Compile Error,上杉绘橘衣,P1017
Accepted,Aa_WoShi,P1017
Unaccepted,Aa_WoShi,P1017
Accepted,colaleve,P1017
Accepted,PerseusEdwards,P1017
Unaccepted,PerseusEdwards,P1017
Accepted,QuQ北慕,P1017
Accepted,pitiless_j,P1017
Accepted,liuwei152,P1017
Accepted,Steelwall2014,P1017
Unaccepted,starry2349,P1017
Compile Error,starry2349,P1017
Unaccepted,Steelwall2014,P1017
Accepted,hkx123456,P1017
Accepted,jjb_coder,P1017
Accepted,xianzhi,P1017
Accepted,Cambridge,P1017
Accepted,iqiao,P1017
Unaccepted,ZZJJXX,P1017
Accepted,Liangjm,P1017
Accepted,InsomniaFly,P1017
Accepted,tjhd1475,P1017
Unaccepted,tjhd1475,P1017
Accepted,安若夕阳。。,P1017
Accepted,星河气泡,P1017
Accepted,凉皮,P1017
Accepted,matengsdu,P1017
Unaccepted,matengsdu,P1017
Accepted,Cab_CAI,P1017
Accepted,sam_hengxuan,P1017
Accepted,Alex929,P1017
Accepted,AmyYang,P1017
Unaccepted,Liangjm,P1017
Accepted,yin123456,P1017
Accepted,赵炜峰1,P1017
Unaccepted,赵炜峰1,P1017
Unaccepted,Accepted100,P1017
Compile Error,QuQ北慕,P1017
Accepted,不相信眼泪,P1017
Compile Error,不相信眼泪,P1017
Accepted,小段tina,P1017
Accepted,18510651179_Z,P1017
Compile Error,fangchenxuLeo,P1017
Accepted,DbTx_carl,P1017
Accepted,XIE__XIE,P1017
Unaccepted,18510651179_Z,P1017
Accepted,Dorine06,P1017
Accepted,_R_M_B_,P1017
Unaccepted,sam_hengxuan,P1017
Accepted,q_______________l,P1017
Accepted,TimmyL,P1017
Unaccepted,q_______________l,P1017
Unaccepted,TimmyL,P1017
Unaccepted,guazi0925,P1017
Unaccepted,cancan1234,P1017
Accepted,江南昔年,P1017
Accepted,myh20100601,P1017
Unaccepted,leitinggaba,P1017
Accepted,Fawkes_Lee,P1017
Accepted,saberdett,P1017
Accepted,青莲梵音,P1017
Accepted,Yagoosa,P1017
Accepted,Leviackerman,P1017
Unaccepted,Style、宇爷,P1017
Accepted,Berg923,P1017
Accepted,zctwrf,P1017
Accepted,base999,P1017
Unaccepted,base999,P1017
Accepted,zhaojiazheng200439,P1017
Accepted,21_824_模式识别,P1017
Accepted,LiGuanYu,P1017
Accepted,edr_saverr,P1017
Accepted,Elaphurus,P1017
Unaccepted,Elaphurus,P1017
Unaccepted,不死军团,P1017
Accepted,大朋友,P1017
Accepted,Zaphkiel,P1017
Accepted,爱彩虹的牛,P1017
Accepted,卧龙朱凤,P1017
Accepted,Warobot9527,P1017
Accepted,kevin20080329,P1017
Compile Error,kevin20080329,P1017
Accepted,xuandingxin3261,P1017
Accepted,xidajian,P1017
Accepted,zyh1614,P1017
Accepted,Devil_Believer,P1017
Accepted,wherme,P1017
Unaccepted,wherme,P1017
Accepted,月琼泛花芷,P1017
Unaccepted,月琼泛花芷,P1017
Accepted,Fcr09,P1017
Accepted,vincent_du,P1017
Accepted,huangbo2008,P1017
Accepted,a1438448,P1017
Accepted,wasdzxc,P1017
Accepted,蒟蒻_Doge,P1017
Accepted,zxq416,P1017
Unaccepted,zxq416,P1017
Accepted,httohu,P1017
Accepted,第七代火影,P1017
Accepted,tanzke,P1017
Compile Error,tanzke,P1017
Unaccepted,Thranduil,P1017
Accepted,小脸爱冚剑,P1017
Accepted,lxeason,P1017
Accepted,cnmd,P1017
Accepted,shuoguo,P1017
Accepted,cyc123456,P1017
Accepted,llill112,P1017
Accepted,TwigSanchez,P1017
Accepted,bonnieyang666,P1017
Accepted,陪跑社社长,P1017
Accepted,besthandsome,P1017
Accepted,lnlhm,P1017
Accepted,lihaochen1234567890,P1017
Accepted,vivaldi,P1017
Unaccepted,chengeng2009,P1017
Accepted,Kiraru,P1017
Compile Error,Kiraru,P1017
Accepted,fengfenghuohuo,P1017
Accepted,别天神,P1017
Accepted,Detheareta子非鱼,P1017
Accepted,呙凯01,P1017
Accepted,creink_hyf,P1017
Unaccepted,creink_hyf,P1017
Accepted,Andynn,P1017
Accepted,ls7537,P1017
Unaccepted,米特索龙,P1017
Compile Error,米特索龙,P1017
Accepted,lqhsmash123,P1017
Accepted,shangyi,P1017
Accepted,CSer_yuxuan,P1017
Unaccepted,CSer_yuxuan,P1017
Accepted,liumuxuan,P1017
Accepted,弱爆的蒟蒻,P1017
Accepted,秦岭,P1017
Accepted,神一般的我呦,P1017
Unaccepted,vincent_du,P1017
Accepted,※萌新※,P1017
Compile Error,※萌新※,P1017
Unaccepted,※萌新※,P1017
Accepted,Yx0326,P1017
Accepted,fishtail,P1017
Accepted,19101987h,P1017
Compile Error,19101987h,P1017
Accepted,qiujunda,P1017
Accepted,Ian510Dream,P1017
Accepted,Apinke,P1017
Accepted,Harrisonwhl,P1017
Accepted,zjr027,P1017
Unaccepted,Harrisonwhl,P1017
Accepted,ljm1553,P1017
Unaccepted,ljm1553,P1017
Accepted,liangjianken28,P1017
Accepted,刘萃情lily,P1017
Accepted,wjxlxr,P1017
Accepted,king_of_galaxy,P1017
Accepted,陈俊刚,P1017
Accepted,太宰さん,P1017
Unaccepted,太宰さん,P1017
Accepted,Clele,P1017
Accepted,qwcdim,P1017
Accepted,fengguanqi1,P1017
Accepted,chenxi05,P1017
Unaccepted,zjr027,P1017
Accepted,John_yangliwu,P1017
Accepted,liangjq,P1017
Accepted,宋佳明,P1017
Unaccepted,宋佳明,P1017
Accepted,小喵COT,P1017
Compile Error,小喵COT,P1017
Accepted,_zuoChunMei,P1017
Compile Error,_zuoChunMei,P1017
,ustc_wbh,P1018
Unaccepted,ustc_wbh,P1018
Accepted,_111,P1018
Unaccepted,_111,P1018
Compile Error,墨丝影,P1018
Unaccepted,墨丝影,P1018
Unaccepted,黄旭泽,P1018
Compile Error,菜鸡刘宇轩,P1018
Compile Error,Mix_Alpha,P1018
Accepted,dlmulpx,P1018
Unaccepted,yushengxian,P1018
Unaccepted,lsldbb,P1018
Compile Error,lsldbb,P1018
Accepted,呐呐是笨笨,P1018
Unaccepted,fzt1426057268,P1018
Accepted,zeroliebe,P1018
Unaccepted,shishuo,P1018
Unaccepted,zyg15,P1018
Unaccepted,SSFC103王赫奕,P1018
Compile Error,zyg15,P1018
Accepted,dou_zi_,P1018
Unaccepted,dou_zi_,P1018
Unaccepted,Bill3420880687,P1018
Accepted,小辞辞辞辞辞,P1018
Unaccepted,XjascodoixjqoinOI,P1018
Accepted,lrz20090730,P1018
Unaccepted,lrz20090730,P1018
Accepted,opcoast,P1018
Unaccepted,opcoast,P1018
Unaccepted,Hacket,P1018
Unaccepted,Loading_140,P1018
Unaccepted,cyx10,P1018
Accepted,XWD070719,P1018
Unaccepted,GTAyin,P1018
Accepted,2729365638xjh,P1018
Unaccepted,2729365638xjh,P1018
Unaccepted,贵族大盗,P1018
Unaccepted,李秋实3137887917,P1018
Unaccepted,dupreeh,P1018
Unaccepted,韶光味的苏打,P1018
Unaccepted,苏打味的韶光,P1018
Accepted,zhenghuazhan,P1018
Unaccepted,daefghjk,P1018
Unaccepted,wyxddsl,P1018
Unaccepted,飞雨烟雁,P1018
Unaccepted,wr1827276190,P1018
Unaccepted,EasonLiang,P1018
Accepted,初生——蒟蒻,P1018
Unaccepted,Britney_King,P1018
Accepted,碎光,P1018
Unaccepted,青莲梵音,P1018
Accepted,yuerrrrr,P1018
Accepted,fml4d1,P1018
Compile Error,fml4d1,P1018
Unaccepted,fml4d1,P1018
Accepted,sam2459,P1018
Unaccepted,sam2459,P1018
Unshown,,P1018
Unaccepted,zhixia,P1018
Unaccepted,Aros,P1018
Accepted,Cyhhh,P1018
Unaccepted,Cyhhh,P1018
Compile Error,Cyhhh,P1018
Compile Error,yuzhengyang,P1018
Accepted,kkksc0100,P1018
Unaccepted,kkksc0100,P1018
Compile Error,kkksc0100,P1018
Unaccepted,45中信息王老师,P1018
Unaccepted,no1Mrhuang,P1018
Accepted,yzl122,P1018
Unaccepted,人上人_,P1018
Unaccepted,a1438448,P1018
Accepted,Exusiai_,P1018
Unaccepted,LSY_meteor,P1018
Accepted,鲨匕331,P1018
Accepted,hkx123456,P1018
Unaccepted,hkx123456,P1018
Accepted,神一般的我呦,P1018
Unaccepted,wanggk王冠龛,P1018
Accepted,xianzhi,P1018
Unaccepted,xianzhi,P1018
Unaccepted,汉关秦月,P1018
Accepted,qq_person,P1018
