user_id,user_question_sim_list
1546,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1547,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1548,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1549,4 61 38 33 49 60 75 73 17 12 78 47 30 14 71 21 69 67 50 76
1550,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1551,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1552,60 49 33 4 61 14 38 21 75 73 17 65 32 62 12 78 47 30 71 69
1553,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1554,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1555,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1556,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1557,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1558,33 49 4 60 61 38 14 75 21 73 17 12 78 47 65 30 71 32 62 69
1559,33 4 49 61 60 38 75 73 17 12 14 78 21 47 30 71 69 67 50 76
1560,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1561,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1562,33 49 4 61 60 38 75 73 17 14 12 21 78 47 30 71 69 67 50 76
1563,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1564,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1565,27 64 9 7 68 16 3 81 19 76 50 28 67 69 79 72 71 26 30 43
1566,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1567,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1568,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1569,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1570,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1571,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 69 67 32
1572,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1573,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1574,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1575,60 14 21 49 33 4 65 32 62 61 38 75 73 17 12 78 47 30 71 69
1576,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1577,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1578,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1579,4 33 49 61 38 60 75 73 17 12 78 47 14 21 30 71 69 67 50 76
1580,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1581,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1582,38 75 61 73 17 12 78 4 47 30 71 33 49 69 67 50 76 81 60 16
1583,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1584,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1585,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
1586,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1587,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1588,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1589,38 61 75 73 17 4 12 78 33 47 49 30 71 69 67 60 50 76 81 16
1590,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1591,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1592,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1593,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1594,49 33 60 4 61 38 14 21 75 73 17 65 12 32 62 78 47 30 71 69
1595,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1596,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1597,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1598,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1599,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1600,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1601,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1602,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1603,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1604,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1605,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1606,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1607,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1608,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1609,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1610,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1611,60 49 33 14 21 4 61 38 65 32 62 75 73 17 12 78 47 30 71 69
1612,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1613,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1614,4 33 49 61 38 60 75 73 17 12 14 78 21 47 30 71 69 67 50 76
1615,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1616,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1617,60 49 33 14 4 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
1618,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1619,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1620,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1621,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1622,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1623,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1624,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1625,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1626,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1627,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1628,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1629,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1630,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1631,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1632,21 65 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1633,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1634,4 33 49 61 38 60 75 73 17 12 14 78 21 47 30 71 69 67 50 76
1635,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1636,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1637,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1638,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1639,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1640,49 33 60 4 61 38 14 21 75 73 17 65 12 32 62 78 47 30 71 69
1641,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1642,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1643,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1644,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1645,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
1646,4 33 49 61 38 60 75 73 17 12 78 14 47 21 30 71 69 67 50 76
1647,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1648,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1649,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
1650,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1651,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1652,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1653,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1654,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1655,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1656,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1657,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1658,49 33 60 4 61 38 14 75 21 73 17 12 78 47 65 32 62 30 71 69
1659,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1660,33 49 4 60 61 38 14 75 73 21 17 12 78 47 65 30 71 32 62 69
1661,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1662,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1663,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1664,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1665,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1666,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1667,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1668,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1669,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1670,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1671,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1672,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1673,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1674,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1675,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1676,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1677,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1678,60 49 33 4 14 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
1679,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1680,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1681,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1682,60 49 33 4 14 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
1683,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1684,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1685,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1686,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1687,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1688,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1689,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1690,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1691,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1692,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1693,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1694,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1695,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1696,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1697,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1698,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1699,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1700,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1701,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1702,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1703,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1704,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1705,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1706,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1707,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1708,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1709,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1710,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1711,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1712,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1713,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1714,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1715,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1716,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1717,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1718,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1719,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1720,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1721,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1722,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1723,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1724,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1725,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1726,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1727,4 33 49 61 38 60 75 73 17 12 78 14 47 21 30 71 69 67 50 76
1728,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1729,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1730,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1731,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1732,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1733,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
1734,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1735,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1736,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1737,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1738,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1739,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1740,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1741,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1742,4 61 38 33 49 60 75 73 17 12 78 47 30 71 14 69 21 67 50 76
1743,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1744,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1745,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1746,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 69 67 32
1747,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1748,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1749,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1750,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1751,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1752,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1753,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1754,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1755,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1756,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1757,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1758,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1759,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1760,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1761,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1762,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1763,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1764,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1765,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1766,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1767,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1768,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1769,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1770,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1771,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1772,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1773,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1774,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1775,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1776,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1777,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1778,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1779,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1780,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1781,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1782,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1783,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1784,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1785,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1786,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1787,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1788,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1789,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1790,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1791,38 61 4 75 73 17 12 78 33 49 47 30 71 60 69 67 50 76 81 16
1792,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1793,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1794,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1795,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1796,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1797,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1798,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1799,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
1800,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1801,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1802,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1803,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1804,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1805,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1806,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1807,75 73 17 38 12 78 61 47 4 30 71 69 67 50 76 81 33 49 16 64
1808,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1809,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1810,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1811,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1812,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1813,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1814,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1815,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1816,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1817,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1818,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1819,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1820,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1821,60 49 33 4 14 61 21 38 75 73 65 17 32 62 12 78 47 30 71 69
1822,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1823,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1824,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1825,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1826,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1827,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1828,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1829,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1830,60 49 33 4 14 21 61 38 65 75 32 62 73 17 12 78 47 30 71 69
1831,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1832,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1833,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1834,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1835,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1836,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1837,33 49 4 60 61 38 75 73 14 17 21 12 78 47 30 71 65 32 62 69
1838,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1839,49 33 60 4 61 38 14 21 75 73 17 12 78 65 47 32 62 30 71 69
1840,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1841,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1842,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1843,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1844,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1845,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1846,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1847,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1848,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1849,60 49 33 4 14 61 21 38 75 65 73 17 32 62 12 78 47 30 71 69
1850,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1851,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1852,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1853,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1854,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1855,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1856,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1857,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1858,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1859,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1860,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1861,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1862,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1863,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1864,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1865,60 49 33 4 14 61 21 38 75 65 73 17 32 62 12 78 47 30 71 69
1866,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1867,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1868,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1869,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
1870,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
