mark,userName,questionId,mark_idx,userName_idx,questionId_idx
Unaccepted,赵炜峰1,P1017,0,1889,13
Unaccepted,Accepted100,P1017,0,1890,13
Unaccepted,QuQ北慕,P1017,0,1891,13
Unaccepted,不相信眼泪,P1017,0,1892,13
Accepted,小段tina,P1017,1,1423,13
Unaccepted,fangchenxuLeo,P1017,0,1422,13
Accepted,DbTx_carl,P1017,1,1893,13
Accepted,XIE__XIE,P1017,1,1894,13
Unaccepted,18510651179_Z,P1017,0,1895,13
Accepted,Dorine06,P1017,1,1896,13
Accepted,_R_M_B_,P1017,1,1786,13
Unaccepted,sam_hengxuan,P1017,0,1897,13
Unaccepted,q_______________l,P1017,0,1898,13
Unaccepted,TimmyL,P1017,0,1899,13
Unaccepted,guazi0925,P1017,0,1331,13
Unaccepted,cancan1234,P1017,0,1900,13
Accepted,江南昔年,P1017,1,1901,13
Accepted,myh20100601,P1017,1,1445,13
Unaccepted,leitinggaba,P1017,0,1902,13
Accepted,Fawkes_Lee,P1017,1,1903,13
Accepted,saberdett,P1017,1,1904,13
Accepted,青莲梵音,P1017,1,1457,13
Accepted,Yagoosa,P1017,1,217,13
Accepted,Leviackerman,P1017,1,1905,13
Unaccepted,Style、宇爷,P1017,0,1906,13
Accepted,Berg923,P1017,1,1907,13
Accepted,zctwrf,P1017,1,1908,13
Unaccepted,base999,P1017,0,1428,13
Accepted,zhaojiazheng200439,P1017,1,644,13
Accepted,21_824_模式识别,P1017,1,1909,13
Accepted,LiGuanYu,P1017,1,1910,13
Accepted,edr_saverr,P1017,1,1911,13
Unaccepted,Elaphurus,P1017,0,1787,13
Unaccepted,不死军团,P1017,0,1912,13
Accepted,大朋友,P1017,1,1913,13
Accepted,Zaphkiel,P1017,1,1914,13
Accepted,爱彩虹的牛,P1017,1,1454,13
Accepted,卧龙朱凤,P1017,1,1915,13
Accepted,Warobot9527,P1017,1,1916,13
Unaccepted,kevin20080329,P1017,0,1210,13
Accepted,xuandingxin3261,P1017,1,1460,13
Accepted,xidajian,P1017,1,1917,13
Accepted,zyh1614,P1017,1,1918,13
Accepted,Devil_Believer,P1017,1,1919,13
Unaccepted,wherme,P1017,0,1920,13
Unaccepted,月琼泛花芷,P1017,0,1921,13
Accepted,Fcr09,P1017,1,1922,13
Accepted,huangbo2008,P1017,1,1923,13
Accepted,a1438448,P1017,1,1924,13
Accepted,wasdzxc,P1017,1,1925,13
Accepted,蒟蒻_Doge,P1017,1,1926,13
Unaccepted,zxq416,P1017,0,1927,13
Accepted,httohu,P1017,1,1928,13
Accepted,第七代火影,P1017,1,1929,13
Unaccepted,tanzke,P1017,0,1468,13
Unaccepted,Thranduil,P1017,0,1930,13
Accepted,小脸爱冚剑,P1017,1,1461,13
Accepted,lxeason,P1017,1,1931,13
Accepted,cnmd,P1017,1,1455,13
Accepted,shuoguo,P1017,1,1932,13
Accepted,cyc123456,P1017,1,1456,13
Accepted,llill112,P1017,1,1933,13
Accepted,TwigSanchez,P1017,1,1934,13
Accepted,bonnieyang666,P1017,1,1935,13
Accepted,陪跑社社长,P1017,1,1936,13
Accepted,besthandsome,P1017,1,1091,13
Accepted,lnlhm,P1017,1,1937,13
Accepted,lihaochen1234567890,P1017,1,1938,13
Accepted,vivaldi,P1017,1,1939,13
Unaccepted,chengeng2009,P1017,0,1940,13
Unaccepted,Kiraru,P1017,0,1941,13
Accepted,fengfenghuohuo,P1017,1,1942,13
Accepted,别天神,P1017,1,1943,13
Accepted,Detheareta子非鱼,P1017,1,1944,13
Accepted,呙凯01,P1017,1,1945,13
Unaccepted,creink_hyf,P1017,0,1946,13
Accepted,Andynn,P1017,1,1947,13
Accepted,ls7537,P1017,1,1948,13
Unaccepted,米特索龙,P1017,0,1949,13
Accepted,lqhsmash123,P1017,1,1950,13
Accepted,shangyi,P1017,1,1951,13
Unaccepted,CSer_yuxuan,P1017,0,1952,13
Accepted,liumuxuan,P1017,1,1953,13
Accepted,弱爆的蒟蒻,P1017,1,1954,13
Accepted,秦岭,P1017,1,1955,13
Accepted,神一般的我呦,P1017,1,1485,13
Unaccepted,vincent_du,P1017,0,1956,13
Unaccepted,※萌新※,P1017,0,1957,13
Accepted,Yx0326,P1017,1,1958,13
Accepted,fishtail,P1017,1,1152,13
Unaccepted,19101987h,P1017,0,1959,13
Accepted,qiujunda,P1017,1,1960,13
Accepted,Ian510Dream,P1017,1,1961,13
Accepted,Apinke,P1017,1,1962,13
Unaccepted,Harrisonwhl,P1017,0,616,13
Unaccepted,ljm1553,P1017,0,1963,13
Accepted,liangjianken28,P1017,1,1964,13
Accepted,刘萃情lily,P1017,1,1965,13
Accepted,wjxlxr,P1017,1,1966,13
Accepted,king_of_galaxy,P1017,1,1967,13
Accepted,陈俊刚,P1017,1,1968,13
Unaccepted,太宰さん,P1017,0,1969,13
Accepted,Clele,P1017,1,1970,13
Accepted,qwcdim,P1017,1,1971,13
Accepted,fengguanqi1,P1017,1,1972,13
Accepted,chenxi05,P1017,1,1973,13
Unaccepted,zjr027,P1017,0,1974,13
Accepted,John_yangliwu,P1017,1,1975,13
Accepted,liangjq,P1017,1,1976,13
Unaccepted,宋佳明,P1017,0,1977,13
Unaccepted,小喵COT,P1017,0,1978,13
Unaccepted,_zuoChunMei,P1017,0,687,13
Unaccepted,ustc_wbh,P1018,0,1979,14
Unaccepted,_111,P1018,0,682,14
Unaccepted,墨丝影,P1018,0,1980,14
Unaccepted,黄旭泽,P1018,0,1981,14
Unaccepted,菜鸡刘宇轩,P1018,0,733,14
Unaccepted,Mix_Alpha,P1018,0,1982,14
Accepted,dlmulpx,P1018,1,1983,14
Unaccepted,yushengxian,P1018,0,592,14
Unaccepted,lsldbb,P1018,0,1984,14
Accepted,呐呐是笨笨,P1018,1,1317,14
Unaccepted,fzt1426057268,P1018,0,598,14
Accepted,zeroliebe,P1018,1,1580,14
Unaccepted,shishuo,P1018,0,760,14
Unaccepted,SSFC103王赫奕,P1018,0,1844,14
Unaccepted,zyg15,P1018,0,888,14
Unaccepted,dou_zi_,P1018,0,1985,14
Unaccepted,Bill3420880687,P1018,0,574,14
Accepted,小辞辞辞辞辞,P1018,1,1986,14
Unaccepted,XjascodoixjqoinOI,P1018,0,611,14
Unaccepted,lrz20090730,P1018,0,628,14
Unaccepted,opcoast,P1018,0,1987,14
Unaccepted,Hacket,P1018,0,636,14
Unaccepted,Loading_140,P1018,0,1988,14
Unaccepted,cyx10,P1018,0,1989,14
Accepted,XWD070719,P1018,1,649,14
Unaccepted,GTAyin,P1018,0,1817,14
Unaccepted,2729365638xjh,P1018,0,593,14
Unaccepted,贵族大盗,P1018,0,1990,14
Unaccepted,李秋实3137887917,P1018,0,1991,14
Unaccepted,dupreeh,P1018,0,1992,14
Unaccepted,韶光味的苏打,P1018,0,1993,14
Unaccepted,苏打味的韶光,P1018,0,1994,14
Accepted,zhenghuazhan,P1018,1,1995,14
Unaccepted,daefghjk,P1018,0,1996,14
Unaccepted,wyxddsl,P1018,0,1997,14
Unaccepted,飞雨烟雁,P1018,0,1998,14
Unaccepted,wr1827276190,P1018,0,711,14
Unaccepted,EasonLiang,P1018,0,1999,14
Accepted,初生——蒟蒻,P1018,1,2000,14
Unaccepted,Britney_King,P1018,0,2001,14
Accepted,碎光,P1018,1,2002,14
Unaccepted,青莲梵音,P1018,0,1457,14
Accepted,yuerrrrr,P1018,1,749,14
Unaccepted,fml4d1,P1018,0,1773,14
Unaccepted,sam2459,P1018,0,2003,14
Unshown,,P1018,2,46,14
Unaccepted,zhixia,P1018,0,2004,14
Unaccepted,Aros,P1018,0,466,14
Unaccepted,Cyhhh,P1018,0,2005,14
Unaccepted,yuzhengyang,P1018,0,2006,14
Unaccepted,kkksc0100,P1018,0,2007,14
Unaccepted,45中信息王老师,P1018,0,1512,14
Unaccepted,no1Mrhuang,P1018,0,731,14
Accepted,yzl122,P1018,1,2008,14
Unaccepted,人上人_,P1018,0,2009,14
Unaccepted,a1438448,P1018,0,1924,14
Accepted,Exusiai_,P1018,1,2010,14
Unaccepted,LSY_meteor,P1018,0,2011,14
Accepted,鲨匕331,P1018,1,2012,14
Unaccepted,hkx123456,P1018,0,1875,14
Accepted,神一般的我呦,P1018,1,1485,14
Unaccepted,wanggk王冠龛,P1018,0,2013,14
Unaccepted,xianzhi,P1018,0,1444,14
Accepted,qq_person,P1018,1,2014,14
Unaccepted,小哥哥阿五,P1018,0,2015,14
Unaccepted,jingkongwanglimiaoa,P1018,0,2016,14
Unaccepted,myh20100601,P1018,0,1445,14
Unaccepted,ljqqq123,P1018,0,1782,14
Unaccepted,hyx12345,P1018,0,2017,14
Unaccepted,汉关秦月,P1018,0,2018,14
Unaccepted,分りましたか,P1018,0,1492,14
Unaccepted,liuxinyu123,P1018,0,2019,14
Unaccepted,hzoisix,P1018,0,2020,14
Unaccepted,LO_XJY_VE,P1018,0,316,14
Unaccepted,fenglaixi,P1018,0,2021,14
Unaccepted,大朋友,P1018,0,1913,14
Accepted,GZMing,P1018,1,1791,14
Unaccepted,豪豪の宝贝,P1018,0,2022,14
Unaccepted,maxhjz,P1018,0,63,14
Unaccepted,归程,P1018,0,2023,14
Unaccepted,0802dHb,P1018,0,2024,14
Unaccepted,hkj10418,P1018,0,2025,14
Accepted,爱彩虹的牛,P1018,1,1454,14
Unaccepted,SANZONG,P1018,0,2026,14
Unaccepted,Wenzhou_wwx,P1018,0,2027,14
Unaccepted,何帅111,P1018,0,2028,14
Accepted,gaoning200207,P1018,1,1793,14
Unaccepted,chenzhining,P1018,0,2029,14
Accepted,liuxuesong,P1018,1,2030,14
Accepted,唐柰尔318,P1018,1,671,14
Unaccepted,HRiver2,P1018,0,2031,14
Unaccepted,liubinze,P1018,0,2032,14
Accepted,yaoyaow,P1018,1,2033,14
Accepted,闫灿宇123,P1018,1,2034,14
Unaccepted,wanyuze,P1018,0,1487,14
Unaccepted,alicealice,P1018,0,2035,14
Accepted,chen13825059495,P1018,1,2036,14
Accepted,tanzke,P1018,1,1468,14
Unaccepted,Maples,P1018,0,2037,14
Unaccepted,Dfkuaid,P1018,0,2038,14
Unaccepted,氕氚氘,P1018,0,2039,14
Unaccepted,小脸爱冚剑,P1018,0,1461,14
Unaccepted,郑照元xz,P1018,0,2040,14
Unaccepted,cn_zkrn,P1018,0,2041,14
Accepted,Modest_Coder,P1018,1,2042,14
Unaccepted,cyc123456,P1018,0,1456,14
Unaccepted,T某人,P1018,0,2043,14
Unaccepted,_shadow__,P1018,0,2044,14
Unaccepted,超级小蓝,P1018,0,2045,14
Unaccepted,tan_t_zircon,P1018,0,2046,14
Unaccepted,IIIIIIcode,P1018,0,2047,14
Unaccepted,ACDSee,P1018,0,1811,14
Unaccepted,talk_fish,P1018,0,2048,14
Unaccepted,Untitled0,P1018,0,2049,14
Unaccepted,xinzimin,P1018,0,1807,14
Unaccepted,The_Nameless_Mist,P1018,0,2050,14
Unaccepted,962448074a,P1018,0,2051,14
Unaccepted,khqinzheng,P1018,0,2052,14
Unaccepted,Carrie_Scorpio,P1018,0,1078,14
Unaccepted,_OMA_,P1018,0,2053,14
Unaccepted,zhengdy,P1018,0,2054,14
Unaccepted,wanglubin_,P1018,0,2055,14
Accepted,life4gal,P1018,1,1493,14
Unaccepted,_001,P1018,0,2056,14
Unaccepted,山海可平,P1018,0,2057,14
Unaccepted,zwh1234567,P1018,0,2058,14
Unaccepted,chending,P1018,0,2059,14
Unaccepted,炸天帮2333,P1018,0,2060,14
Unaccepted,属性空,P1018,0,2061,14
Accepted,deng888,P1018,1,2062,14
Unaccepted,wzh99,P1018,0,2063,14
Unaccepted,到底几只鱼呢,P1018,0,2064,14
Unaccepted,zouhanzhang23,P1018,0,2065,14
Unaccepted,椰梓轻,P1018,0,1802,14
Unaccepted,张大帅的账号,P1018,0,2066,14
Unaccepted,KUROBAKAITO,P1018,0,2067,14
Unaccepted,rhnliuyejun,P1018,0,2068,14
Accepted,283688RYL,P1018,1,1825,14
Accepted,luoyiming,P1018,1,2069,14
Unaccepted,Berumotto,P1018,0,2070,14
Unaccepted,Joe13685874846,P1018,0,2071,14
Unaccepted,1229858072qqcom,P1018,0,2072,14
Unaccepted,_111,P1019,0,682,15
Accepted,sjh212154162,P1019,1,2073,15
Accepted,Aros,P1019,1,466,15
Unaccepted,Xian_Y,P1019,0,2074,15
Unaccepted,Hanabi_BNUAZ,P1019,0,2075,15
Unaccepted,TwoJie,P1019,0,2076,15
Unaccepted,sutdy0606,P1019,0,2077,15
Accepted,dcs_1,P1019,1,2078,15
Unaccepted,Bill3420880687,P1019,0,574,15
Accepted,ulrica_AKall,P1019,1,2079,15
Unaccepted,shishuo,P1019,0,760,15
Unaccepted,T7蒋子轩,P1019,0,2080,15
Unaccepted,枫离,P1019,0,2081,15
Unaccepted,uniqueharry,P1019,0,2082,15
Unaccepted,SSFC103王赫奕,P1019,0,1844,15
Accepted,Tommy_Keen,P1019,1,2083,15
Accepted,JCDJC,P1019,1,2084,15
Unaccepted,lijiale2008,P1019,0,2085,15
Accepted,shousijichi,P1019,1,2086,15
Unaccepted,苏子谦123,P1019,0,2087,15
Accepted,yiziyi,P1019,1,2088,15
Accepted,lrz20090730,P1019,1,628,15
Unaccepted,Himeno_Sena,P1019,0,2089,15
Unaccepted,18956255067niyuxi,P1019,0,2090,15
Accepted,Kennedy_Tassle,P1019,1,2091,15
Accepted,xfsv365,P1019,1,2092,15
Unaccepted,Hzm201005,P1019,0,2093,15
Accepted,zgm123456,P1019,1,1849,15
Accepted,NakanoMiku,P1019,1,2094,15
Accepted,EthanCai,P1019,1,2095,15
Unaccepted,Hacket,P1019,0,636,15
Accepted,cqbzhwj,P1019,1,2096,15
Unaccepted,二时四K,P1019,0,2097,15
Accepted,XWD070719,P1019,1,649,15
Unaccepted,Kris_hukr,P1019,0,2098,15
Accepted,zhaojiazheng200439,P1019,1,644,15
Unaccepted,zplszz,P1019,0,2099,15
Accepted,MIQILINSANXINGSHICHU,P1019,1,2100,15
Unaccepted,杨云粢,P1019,0,2101,15
Unaccepted,言吾,P1019,0,2102,15
Accepted,河上的九酱,P1019,1,2103,15
Accepted,Tasty,P1019,1,2104,15
Accepted,许安智sb,P1019,1,658,15
Unshown,,P1019,2,46,15
Accepted,UPC_CQP,P1019,1,2105,15
Accepted,还打不不,P1019,1,2106,15
Accepted,Hibiki_for_Kurumi,P1019,1,2107,15
Unaccepted,李汉渝,P1019,0,2108,15
Unaccepted,dlmulpx,P1019,0,1983,15
Accepted,liu刘甲奇,P1019,1,2109,15
Unaccepted,matou070808,P1019,0,2110,15
Unaccepted,CINZANO,P1019,0,2111,15
Accepted,七彩琉璃der情,P1019,1,2112,15
Unaccepted,Yeyuzuo123,P1019,0,2113,15
Unaccepted,completerich,P1019,0,2114,15
Unaccepted,student2002,P1019,0,2115,15
Accepted,李至擎,P1019,1,2116,15
Unaccepted,￥皮蛋solo粥,P1019,0,2117,15
Accepted,火星King,P1019,1,1687,15
Accepted,R0ronoa,P1019,1,2118,15
Unaccepted,guoyifan111,P1019,0,2119,15
Unaccepted,liusu123456,P1019,0,2120,15
Unaccepted,一寸先は闇,P1019,0,1753,15
Unaccepted,MistyD,P1019,0,2121,15
Accepted,woxiaojiang,P1019,1,2122,15
Unaccepted,余缅,P1019,0,2123,15
Accepted,demonstrate_123,P1019,1,2124,15
Unaccepted,IWillBeTechnologist,P1019,0,2125,15
Accepted,dsyxn365t,P1019,1,2126,15
Unaccepted,加载中……,P1019,0,1864,15
Accepted,TopCombine,P1019,1,2127,15
Unaccepted,yist苍雪,P1019,0,2128,15
Unaccepted,Cccake,P1019,0,2129,15
Accepted,gch080101,P1019,1,2130,15
Unaccepted,zlove,P1019,0,2131,15
Accepted,Eotdawn,P1019,1,2132,15
Accepted,CHN小假童鞋,P1019,1,2133,15
Unaccepted,zyk050604,P1019,0,2134,15
Accepted,寒江孤影,P1019,1,1587,15
Unaccepted,tangyuqiang,P1019,0,1196,15
Unaccepted,WJXGWJXG,P1019,0,2135,15
Accepted,Jackcao,P1019,1,2136,15
Unaccepted,小钱同学,P1019,0,2137,15
Accepted,老图拉丁了,P1019,1,2138,15
Accepted,梦归da,P1019,1,2139,15
Accepted,yydsxtm,P1019,1,1314,15
Accepted,ghx0122,P1019,1,2140,15
Unaccepted,fanghaoquan2008,P1019,0,2141,15
Unaccepted,xinzimin,P1019,0,1807,15
Accepted,老菜老菜了,P1019,1,1061,15
Accepted,史皓宇,P1019,1,1794,15
Accepted,名为shy的蒟蒻,P1019,1,1796,15
Accepted,00泽00,P1019,1,2142,15
Unaccepted,鱼粥粥,P1019,0,2143,15
Accepted,dingchen,P1019,1,2144,15
Accepted,墨燃,P1019,1,2145,15
Accepted,Rwind_,P1019,1,2146,15
Accepted,long20021703,P1019,1,382,15
Accepted,LukaD7,P1019,1,2147,15
Unaccepted,s628437503,P1019,0,1244,15
Unaccepted,a2533577482,P1019,0,2148,15
Unaccepted,上杉绘橘衣,P1019,0,1076,15
Unaccepted,xmynstnq,P1019,0,2149,15
Accepted,ccllcc,P1019,1,2150,15
Accepted,Acestar,P1019,1,2151,15
Accepted,lihaochen1234567890,P1019,1,1938,15
Unaccepted,LyricEpic,P1019,0,2152,15
Accepted,cy3k9,P1019,1,2153,15
Unaccepted,代码怪兽,P1019,0,2154,15
Unaccepted,mingtianjian,P1019,0,2155,15
Unaccepted,Teri,P1019,0,2156,15
Accepted,DF041,P1019,1,2157,15
Accepted,wowslin,P1019,1,2158,15
Unaccepted,是老朱呀,P1019,0,2159,15
Accepted,hkx123456,P1019,1,1875,15
Accepted,wfbsdyb_魏凡博,P1019,1,2160,15
Unaccepted,AyatukiRin,P1019,0,2161,15
Accepted,xianzhi,P1019,1,1444,15
Unaccepted,蒟蒻SB,P1019,0,2162,15
Accepted,神一般的我呦,P1019,1,1485,15
Accepted,hjhhhhhh,P1019,1,2163,15
Accepted,龙博誉,P1019,1,2164,15
Unaccepted,kongkongk,P1019,0,2165,15
Accepted,sunziteng,P1019,1,2166,15
Accepted,A83原泽洋,P1019,1,1857,15
Accepted,wasdzxc,P1019,1,1925,15
Accepted,eicho,P1019,1,2167,15
Unaccepted,索尔·奥丁森,P1019,0,375,15
Accepted,luck_zihao,P1019,1,2168,15
Unaccepted,LoyCeC,P1019,0,2169,15
Unaccepted,hhn20170511,P1019,0,1833,15
Accepted,yccj1,P1019,1,2170,15
Accepted,a1363129544,P1019,1,2171,15
Accepted,java小bai,P1019,1,2172,15
Unaccepted,myh20100601,P1019,0,1445,15
Accepted,guaitai,P1019,1,2173,15
Unaccepted,everEverglow,P1019,0,2174,15
Unaccepted,Anzay,P1019,0,2175,15
Accepted,xyongfeng,P1019,1,2176,15
Accepted,Tenkinoko_Hen,P1019,1,2177,15
Accepted,礼弥,P1019,1,2178,15
Unaccepted,newoodfhb,P1019,0,2179,15
Unaccepted,yzl122,P1019,0,2008,15
Unaccepted,AMjieker,P1019,0,2180,15
Accepted,liuxinyu123,P1019,1,2019,15
Unaccepted,sana326173,P1020,0,2181,16
Unaccepted,zhangxinyang2008,P1020,0,479,16
Unaccepted,Jilijili,P1020,0,2182,16
Accepted,_111,P1020,1,682,16
Accepted,蒟蒻liaoyichen,P1020,1,25,16
Unaccepted,Karl_musk29,P1020,0,1749,16
Unaccepted,UFO2007,P1020,0,2183,16
Unaccepted,jsy0417,P1020,0,2184,16
Unaccepted,hitroad,P1020,0,2185,16
Unshown,,P1020,2,46,16
Unaccepted,xccmy,P1020,0,9,16
Unaccepted,zyx_at_neyc,P1020,0,2186,16
Unaccepted,从0刷题者,P1020,0,2187,16
Unaccepted,endl,P1020,0,2188,16
Unaccepted,yuyueyang,P1020,0,2189,16
Unaccepted,干金玮gjw,P1020,0,2190,16
Accepted,椰梓轻,P1020,1,1802,16
Accepted,linxd,P1020,1,1200,16
Unaccepted,Varuxn,P1020,0,2191,16
Unaccepted,chuiniu,P1020,0,2192,16
Unaccepted,ef50000,P1020,0,2193,16
Accepted,CG__HeavenHealer,P1020,1,2194,16
Unaccepted,xhl_338,P1020,0,97,16
Unaccepted,郑照元xz,P1020,0,2040,16
Unaccepted,yyyyk,P1020,0,2195,16
Accepted,a202002028,P1020,1,1839,16
Unaccepted,chenjunxiu,P1020,0,2196,16
Unaccepted,cly124567,P1020,0,2197,16
Accepted,月野兔www,P1020,1,2198,16
Unaccepted,西红柿子,P1020,0,2199,16
Unaccepted,dengzhiheng,P1020,0,2200,16
Unaccepted,LYB_yte23,P1020,0,2201,16
Accepted,洛桃,P1020,1,2202,16
Unaccepted,wrydwcy,P1020,0,2203,16
Unaccepted,叶书言,P1020,0,2204,16
Unaccepted,Hallucination,P1020,0,2205,16
Unaccepted,抱着太阳的Niko,P1020,0,2206,16
Unaccepted,wzh99,P1020,0,2063,16
Unaccepted,adil,P1020,0,736,16
Unaccepted,decentjoker,P1020,0,512,16
Unaccepted,KingSuperFly,P1020,0,2207,16
Unaccepted,lanm__,P1020,0,2208,16
Accepted,b2038chenyanlin,P1020,1,2209,16
Unaccepted,21_824_模式识别,P1020,0,1909,16
Unaccepted,swy0203小蒟蒻,P1020,0,1752,16
Unaccepted,w17761049,P1020,0,2210,16
Accepted,hutu001,P1020,1,2211,16
Unaccepted,落雨廾匸,P1020,0,1397,16
Unaccepted,phycholosogy,P1020,0,2212,16
Unaccepted,Cat_shao,P1020,0,2213,16
Unaccepted,njuzyh,P1020,0,2214,16
Accepted,wangyixing,P1020,1,2215,16
Accepted,kennankk,P1020,1,2216,16
Unaccepted,Bill3420880687,P1020,0,574,16
Unaccepted,syzxlhh,P1020,0,2217,16
Unaccepted,DZ_YansX,P1020,0,2218,16
Unaccepted,ACgay_caoyue,P1020,0,2219,16
Unaccepted,cy3k9,P1020,0,2153,16
Unaccepted,yh200314,P1020,0,390,16
Unaccepted,ITISLILIA_李宣德,P1020,0,2220,16
Accepted,bhcy_张一博,P1020,1,2221,16
Unaccepted,卓远YC班吴彦儒,P1020,0,890,16
Accepted,zbyg_吕凯乐,P1020,1,2222,16
Unaccepted,Ethan_L,P1020,0,2223,16
Unaccepted,Aros,P1020,0,466,16
Unaccepted,初二陈点,P1020,0,2224,16
Unaccepted,一个小蒟蒻,P1020,0,2225,16
Accepted,shishuo,P1020,1,760,16
Unaccepted,高达,P1020,0,1251,16
Accepted,liu刘甲奇,P1020,1,2109,16
Accepted,初一徐逸飞,P1020,1,2226,16
Unaccepted,basachenboming,P1020,0,2227,16
Unaccepted,kzk15151,P1020,0,2228,16
Accepted,杨梓尧,P1020,1,2229,16
Unaccepted,wfbsdyb_魏凡博,P1020,0,2160,16
Unaccepted,zac2010,P1020,0,2230,16
Unaccepted,King（左林城）,P1020,0,2231,16
Unaccepted,momo_李睿思初一,P1020,0,832,16
Unaccepted,Fdfsjr,P1020,0,2232,16
Accepted,H2O_MERO,P1020,1,2233,16
Accepted,seashen,P1020,1,2234,16
Unaccepted,高溟,P1020,0,2235,16
Unaccepted,maxchen,P1020,0,2236,16
Unaccepted,CHRIC,P1020,0,2237,16
Unaccepted,荒野之息,P1020,0,2238,16
Accepted,qwqwqwqwq_申铭灏,P1020,1,2239,16
Unaccepted,杜中坤,P1020,0,2240,16
Unaccepted,CHENchen13,P1020,0,2241,16
Accepted,MRking__李犇,P1020,1,2242,16
Unaccepted,xiaohuangren,P1020,0,2243,16
Accepted,pxydetao,P1020,1,2244,16
Unaccepted,初二刘晨皓,P1020,0,2245,16
Unaccepted,初二张瑞清,P1020,0,2246,16
Unaccepted,初二DB07赵泽裕,P1020,0,2247,16
Unaccepted,nalemy,P1020,0,2248,16
Unaccepted,blue686,P1020,0,2249,16
Unaccepted,lwy2008CPP,P1020,0,2250,16
Unaccepted,初二_熊昌睿,P1020,0,2251,16
Accepted,蓝瘦香菇,P1020,1,2252,16
Unaccepted,wangdemao,P1020,0,2253,16
Accepted,Liao123,P1020,1,2254,16
Unaccepted,Nattery,P1020,0,2255,16
Unaccepted,Misaka的舔狗,P1020,0,2256,16
Unaccepted,yuntiany,P1020,0,2257,16
Unaccepted,九龙云,P1020,0,2258,16
Unaccepted,b王i宇g,P1020,0,2259,16
Unaccepted,YG18,P1020,0,2260,16
Unaccepted,yfs656288,P1020,0,2261,16
Unaccepted,c_zh,P1020,0,2262,16
Accepted,yuze,P1020,1,2263,16
Unaccepted,蜡笔小聪,P1020,0,2264,16
Unaccepted,Bla_Bla,P1020,0,2265,16
Unaccepted,wangqiyuan19,P1020,0,2266,16
Unaccepted,lyz789,P1020,0,2267,16
Unaccepted,zhaojiseng,P1020,0,752,16
Unaccepted,TheLittleSheep,P1020,0,894,16
Accepted,SPIC,P1020,1,2268,16
Unaccepted,原轻舟,P1020,0,2269,16
Unaccepted,YANGkairui,P1020,0,2270,16
Unaccepted,Lemonstride,P1020,0,2271,16
Accepted,131452777kent,P1020,1,2272,16
Unaccepted,nys1763314777,P1020,0,2273,16
Accepted,ClassicalFuture,P1020,1,2274,16
Unaccepted,gtyzsgx,P1020,0,2275,16
Unaccepted,yueda,P1020,0,2276,16
Accepted,CmsMartin,P1020,1,2277,16
Unaccepted,sunliubin666,P1020,0,2278,16
Accepted,_111,P1022,1,682,17
Unaccepted,blackmountainMIE,P1022,0,1611,17
Unaccepted,luqyou,P1022,0,2279,17
Accepted,yuyueyang,P1022,1,2189,17
Unaccepted,oxniu,P1022,0,2280,17
Accepted,maxchen,P1022,1,2236,17
Unaccepted,920106970113csl,P1022,0,2281,17
Unaccepted,codeloong,P1022,0,488,17
Unaccepted,fzzff,P1022,0,2282,17
Unaccepted,千里之外,P1022,0,1114,17
Unaccepted,IWillBeTechnologist,P1022,0,2125,17
Unshown,,P1022,2,46,17
Accepted,yuxuanfeiyang,P1022,1,604,17
Unaccepted,温眸,P1022,0,2283,17
Unaccepted,nneztrw,P1022,0,2284,17
Unaccepted,Maxjin,P1022,0,1651,17
Unaccepted,齐心协力,P1022,0,2285,17
Accepted,王玄,P1022,1,1417,17
Accepted,Ian510Dream,P1022,1,1961,17
Accepted,lrz20090730,P1022,1,628,17
Accepted,非常涂鸦,P1022,1,2286,17
Unaccepted,sm76,P1022,0,2287,17
Accepted,Hacket,P1022,1,636,17
Unaccepted,q0000000,P1022,0,2288,17
Accepted,XWD070719,P1022,1,649,17
Unaccepted,hm_hanpeilun,P1022,0,648,17
Unaccepted,李堂辉,P1022,0,1673,17
Unaccepted,RuntimeErr,P1022,0,2289,17
Unaccepted,cator29,P1022,0,2290,17
Accepted,XKSS_OBserver,P1022,1,2291,17
Unaccepted,talk_fish,P1022,0,2048,17
Unaccepted,life4gal,P1022,0,1493,17
Unaccepted,liangjiaru,P1022,0,2292,17
Unaccepted,青莲梵音,P1022,0,1457,17
Unaccepted,yuerrrrr,P1022,0,749,17
Accepted,209074163姜祺凡,P1022,1,2293,17
Unaccepted,dengrongkuo,P1022,0,2294,17
Unaccepted,ML920106840527,P1022,0,2295,17
Accepted,冯宇辰123,P1022,1,2296,17
Unaccepted,honorao,P1022,0,2297,17
Unaccepted,花影沉梦,P1022,0,2298,17
Unaccepted,上杉绘橘衣,P1022,0,1076,17
Unaccepted,MagicDevil,P1022,0,926,17
Unaccepted,huangdou531,P1022,0,2299,17
Unaccepted,xinzimin,P1022,0,1807,17
Accepted,zzx566,P1022,1,2300,17
Unaccepted,henu_wcf,P1022,0,710,17
Unaccepted,Yiqfonz,P1022,0,2301,17
Unaccepted,墨染v星空,P1022,0,2302,17
Accepted,tangyuqiang,P1022,1,1196,17
Unaccepted,xianzhi,P1022,0,1444,17
Accepted,lcf666lcf,P1022,1,2303,17
Unaccepted,wasdzxc,P1022,0,1925,17
Accepted,cyc123456,P1022,1,1456,17
Unaccepted,altriasjy31,P1022,0,2304,17
Unaccepted,THE_ERA,P1022,0,2305,17
